id_sonda	id_gen
205611_at	['ENSG00000161955', 'ENSG00000239697']
205614_x_at	['ENSG00000173531', 'ENSG00000186301', 'ENSG00000186715', 'ENSG00000259970', 'ENSG00000290851']
205628_at	['ENSG00000146143', 'ENSG00000283453', 'ENSG00000283544', 'ENSG00000290597']
205644_s_at	['ENSG00000143977', 'ENSG00000224543', 'ENSG00000235363']
205662_at	['ENSG00000108641', 'ENSG00000221540']
205671_s_at	['ENSG00000241106', 'ENSG00000250264']
205674_x_at	['ENSG00000137731', 'ENSG00000255245']
205677_s_at	['ENSG00000176124', 'ENSG00000273541']
205683_x_at	['ENSG00000172236', 'ENSG00000197253']
205687_at	['ENSG00000103353', 'ENSG00000260751']
205714_s_at	['ENSG00000004838', 'ENSG00000068028']
205717_x_at	['ENSG00000081853', 'ENSG00000204956', 'ENSG00000240184', 'ENSG00000240764', 'ENSG00000242419', 'ENSG00000253159', 'ENSG00000253305', 'ENSG00000253485', 'ENSG00000253537', 'ENSG00000253731', 'ENSG00000253767', 'ENSG00000253846', 'ENSG00000253873', 'ENSG00000253910', 'ENSG00000253953', 'ENSG00000254122', 'ENSG00000254221', 'ENSG00000254245', 'ENSG00000261934', 'ENSG00000262209', 'ENSG00000262576', 'ENSG00000276547']
205787_x_at	['ENSG00000058673', 'ENSG00000214558', 'ENSG00000215817', 'ENSG00000257315']
205788_s_at	['ENSG00000058673', 'ENSG00000214558', 'ENSG00000215817', 'ENSG00000257315']
205799_s_at	['ENSG00000138079', 'ENSG00000285542']
205821_at	['ENSG00000213809', 'ENSG00000255819']
205824_at	['ENSG00000170276', 'ENSG00000254445']
205833_s_at	['ENSG00000152931', 'ENSG00000273701', 'ENSG00000275634']
205837_s_at	['ENSG00000170180', 'ENSG00000285783']
205840_x_at	['ENSG00000259384', 'ENSG00000285947']
205860_x_at	['ENSG00000086205', 'ENSG00000134612', 'ENSG00000290503']
205871_at	['ENSG00000122194', 'ENSG00000125551', 'ENSG00000183281', 'ENSG00000291125']
205875_s_at	['ENSG00000164053', 'ENSG00000213689']
205890_s_at	['ENSG00000204681', 'ENSG00000213886']
205905_s_at	['ENSG00000204516', 'ENSG00000204520']
205916_at	['ENSG00000143556', 'ENSG00000184330']
205919_at	['ENSG00000213931', 'ENSG00000239920']
205928_at	['ENSG00000180855', 'ENSG00000196466']
205957_at	['ENSG00000184343', 'ENSG00000198753']
205958_x_at	['ENSG00000136488', 'ENSG00000204414', 'ENSG00000213218']
205971_s_at	['ENSG00000168925', 'ENSG00000168928']
205980_s_at	['ENSG00000241484', 'ENSG00000248405']
206004_at	['ENSG00000125780', 'ENSG00000286022']
206037_at	['ENSG00000171097', 'ENSG00000286112']
206042_x_at	['ENSG00000128739', 'ENSG00000214265', 'ENSG00000273173']
206055_s_at	['ENSG00000131876', 'ENSG00000144158']
206062_at	['ENSG00000048545', 'ENSG00000290147']
206092_x_at	['ENSG00000026036', 'ENSG00000258366']
206093_x_at	['ENSG00000168477', 'ENSG00000248290']
206094_x_at	['ENSG00000167165', 'ENSG00000241119', 'ENSG00000241635', 'ENSG00000242366', 'ENSG00000242515', 'ENSG00000244122', 'ENSG00000244474', 'ENSG00000288702', 'ENSG00000288705']
206099_at	['ENSG00000027075', 'ENSG00000258989']
206125_s_at	['ENSG00000129455', 'ENSG00000269741']
206151_x_at	['ENSG00000219073', 'ENSG00000285959']
206183_s_at	['ENSG00000138641', 'ENSG00000287542']
206268_at	['ENSG00000243709', 'ENSG00000255835']
206286_s_at	['ENSG00000225366', 'ENSG00000241186']
206287_s_at	['ENSG00000055955', 'ENSG00000243696']
206289_at	['ENSG00000197576', 'ENSG00000273433']
206302_s_at	['ENSG00000173598', 'ENSG00000177144', 'ENSG00000271121']
206303_s_at	['ENSG00000173598', 'ENSG00000177144', 'ENSG00000271121']
206342_x_at	['ENSG00000010404', 'ENSG00000241489']
206361_at	['ENSG00000183134', 'ENSG00000256813']
206366_x_at	['ENSG00000143184', 'ENSG00000143185']
206380_s_at	['ENSG00000126759', 'ENSG00000283743']
206390_x_at	['ENSG00000163737', 'ENSG00000288796']
206397_x_at	['ENSG00000130283', 'ENSG00000223802']
206400_at	['ENSG00000178934', 'ENSG00000205076']
206402_s_at	['ENSG00000139574', 'ENSG00000170653', 'ENSG00000267281']
206403_at	['ENSG00000198597', 'ENSG00000280061']
206413_s_at	['ENSG00000213231', 'ENSG00000259084']
206424_at	['ENSG00000095596', 'ENSG00000285846']
206446_s_at	['ENSG00000142615', 'ENSG00000215704']
206447_at	['ENSG00000142615', 'ENSG00000215704']
206451_at	['ENSG00000113838', 'ENSG00000213139']
206467_x_at	['ENSG00000026036', 'ENSG00000243509']
206475_x_at	['ENSG00000136488', 'ENSG00000213218']
206491_s_at	['ENSG00000105402', 'ENSG00000279861']
206512_at	['ENSG00000153037', 'ENSG00000212643']
206514_s_at	['ENSG00000186115', 'ENSG00000186529']
206536_s_at	['ENSG00000101966', 'ENSG00000270294']
206541_at	['ENSG00000164344', 'ENSG00000290316']
206559_x_at	['ENSG00000156508', 'ENSG00000196205', 'ENSG00000233476', 'ENSG00000249264']
206560_s_at	['ENSG00000261857', 'ENSG00000268975']
206611_at	['ENSG00000186825', 'ENSG00000230804', 'ENSG00000279062', 'ENSG00000287071', 'ENSG00000287151', 'ENSG00000290594', 'ENSG00000290618', 'ENSG00000290848']
206626_x_at	['ENSG00000126752', 'ENSG00000157965', 'ENSG00000268009', 'ENSG00000269791', 'ENSG00000290686']
206630_at	['ENSG00000077498', 'ENSG00000123447']
206632_s_at	['ENSG00000128383', 'ENSG00000179750']
206640_x_at	['ENSG00000189064', 'ENSG00000205777', 'ENSG00000215269', 'ENSG00000216649', 'ENSG00000224659', 'ENSG00000224902', 'ENSG00000227488', 'ENSG00000236362', 'ENSG00000237671', 'ENSG00000274274', 'ENSG00000275113']
206647_at	['ENSG00000130656', 'ENSG00000206178']
206655_s_at	['ENSG00000184702', 'ENSG00000203618', 'ENSG00000284874']
206728_at	['ENSG00000145194', 'ENSG00000284917']
206738_at	['ENSG00000224916', 'ENSG00000267467']
206739_at	['ENSG00000172789', 'ENSG00000207571', 'ENSG00000273046', 'ENSG00000273049']
206754_s_at	['ENSG00000197408', 'ENSG00000291083']
206769_at	['ENSG00000154620', 'ENSG00000290853']
206777_s_at	['ENSG00000100058', 'ENSG00000244752', 'ENSG00000291087']
206785_s_at	['ENSG00000134545', 'ENSG00000205809']
206791_s_at	['ENSG00000105650', 'ENSG00000285188']
206792_x_at	['ENSG00000105650', 'ENSG00000285188']
206819_at	['ENSG00000161103', 'ENSG00000197210', 'ENSG00000290696']
206822_s_at	['ENSG00000185513', 'ENSG00000288000']
206857_s_at	['ENSG00000119782', 'ENSG00000205639']
206885_x_at	['ENSG00000259384', 'ENSG00000285947']
206886_x_at	['ENSG00000259384', 'ENSG00000285947']
206888_s_at	['ENSG00000242173', 'ENSG00000286901']
206922_at	['ENSG00000129862', 'ENSG00000129864']
206954_at	['ENSG00000183242', 'ENSG00000273908', 'ENSG00000276530']
206955_at	['ENSG00000165269', 'ENSG00000176115', 'ENSG00000186466', 'ENSG00000259916', 'ENSG00000274067', 'ENSG00000277737', 'ENSG00000278122', 'ENSG00000279688']
206956_at	['ENSG00000242252', 'ENSG00000260238']
206958_s_at	['ENSG00000169062', 'ENSG00000214832', 'ENSG00000226478']
206959_s_at	['ENSG00000169062', 'ENSG00000226478']
206961_s_at	['ENSG00000124641', 'ENSG00000288721']
206963_s_at	['ENSG00000144035', 'ENSG00000204872']
206980_s_at	['ENSG00000090554', 'ENSG00000273189']
206983_at	['ENSG00000112486', 'ENSG00000272980']
206985_at	['ENSG00000130948', 'ENSG00000285269']
206997_s_at	['ENSG00000136720', 'ENSG00000187952']
207020_at	['ENSG00000160207', 'ENSG00000280013']
207038_at	['ENSG00000108932', 'ENSG00000232457']
207040_s_at	['ENSG00000100380', 'ENSG00000229256', 'ENSG00000232150', 'ENSG00000234322']
207046_at	['ENSG00000270276', 'ENSG00000270882']
207047_s_at	['ENSG00000184908', 'ENSG00000186510']
207052_at	['ENSG00000113249', 'ENSG00000268442']
207075_at	['ENSG00000162711', 'ENSG00000289728']
207078_at	['ENSG00000133997', 'ENSG00000259115']
207079_s_at	['ENSG00000133997', 'ENSG00000259115']
207081_s_at	['ENSG00000183506', 'ENSG00000241973']
207086_x_at	['ENSG00000189064', 'ENSG00000205777', 'ENSG00000215269', 'ENSG00000216649', 'ENSG00000224659', 'ENSG00000224902', 'ENSG00000227488', 'ENSG00000236362', 'ENSG00000237671', 'ENSG00000274274', 'ENSG00000275113']
207096_at	['ENSG00000148965', 'ENSG00000255071']
207105_s_at	['ENSG00000105647', 'ENSG00000268173']
207110_at	['ENSG00000184185', 'ENSG00000260458']
207118_s_at	['ENSG00000189409', 'ENSG00000215914']
207122_x_at	['ENSG00000197165', 'ENSG00000288656']
207126_x_at	['ENSG00000167165', 'ENSG00000241119', 'ENSG00000241635', 'ENSG00000242366', 'ENSG00000242515', 'ENSG00000244122', 'ENSG00000244474', 'ENSG00000288702', 'ENSG00000288705']
207131_x_at	['ENSG00000100031', 'ENSG00000100121', 'ENSG00000133475', 'ENSG00000197421', 'ENSG00000230712', 'ENSG00000274252', 'ENSG00000276160', 'ENSG00000286070', 'ENSG00000290711', 'ENSG00000290983']
207132_x_at	['ENSG00000123349', 'ENSG00000135476', 'ENSG00000288663']
207134_x_at	['ENSG00000172236', 'ENSG00000197253']
207144_s_at	['ENSG00000125931', 'ENSG00000285547']
207157_s_at	['ENSG00000133136', 'ENSG00000174021', 'ENSG00000285851']
207186_s_at	['ENSG00000171634', 'ENSG00000215769', 'ENSG00000263647']
207188_at	['ENSG00000250506', 'ENSG00000261408']
207215_at	['ENSG00000206090', 'ENSG00000276950']
207222_at	['ENSG00000069764', 'ENSG00000254609']
207229_at	['ENSG00000256667', 'ENSG00000290537']
207247_s_at	['ENSG00000005889', 'ENSG00000067646']
207266_x_at	['ENSG00000153250', 'ENSG00000225422']
207271_x_at	['ENSG00000164871', 'ENSG00000178287']
207278_s_at	['ENSG00000090659', 'ENSG00000288669']
207281_x_at	['ENSG00000169059', 'ENSG00000177504', 'ENSG00000182583', 'ENSG00000205642']
207283_at	['ENSG00000115306', 'ENSG00000237887']
207285_x_at	['ENSG00000136488', 'ENSG00000204414', 'ENSG00000213218']
207296_at	['ENSG00000088876', 'ENSG00000256566']
207356_at	['ENSG00000171711', 'ENSG00000177257']
207364_at	['ENSG00000274962', 'ENSG00000277008', 'ENSG00000277009', 'ENSG00000278057']
207387_s_at	['ENSG00000178146', 'ENSG00000198814']
207407_x_at	['ENSG00000162365', 'ENSG00000187048']
207412_x_at	['ENSG00000170827', 'ENSG00000290769']
207416_s_at	['ENSG00000072736', 'ENSG00000263276']
207417_s_at	['ENSG00000188629', 'ENSG00000270011']
207421_at	['ENSG00000174990', 'ENSG00000257639', 'ENSG00000260133']
207427_at	['ENSG00000100312', 'ENSG00000175509']
207428_x_at	['ENSG00000008128', 'ENSG00000248333', 'ENSG00000268575']
207434_s_at	['ENSG00000137731', 'ENSG00000255245']
207438_s_at	['ENSG00000169371', 'ENSG00000260269']
207457_s_at	['ENSG00000244355', 'ENSG00000250641']
207493_x_at	['ENSG00000241476', 'ENSG00000268447']
207498_s_at	['ENSG00000100197', 'ENSG00000205702']
207503_at	['ENSG00000203690', 'ENSG00000290751']
207510_at	['ENSG00000100739', 'ENSG00000258691']
207556_s_at	['ENSG00000149091', 'ENSG00000179611']
207575_at	['ENSG00000140478', 'ENSG00000159289', 'ENSG00000167195', 'ENSG00000215186']
207581_s_at	['ENSG00000120289', 'ENSG00000214107']
207622_s_at	['ENSG00000033050', 'ENSG00000285292']
207623_at	['ENSG00000285292', 'ENSG00000285480']
207630_s_at	['ENSG00000095794', 'ENSG00000269952']
207631_at	['ENSG00000198496', 'ENSG00000267681']
207645_s_at	['ENSG00000131778', 'ENSG00000237188']
207646_s_at	['ENSG00000129873', 'ENSG00000172288', 'ENSG00000172352', 'ENSG00000182415']
207647_at	['ENSG00000172288', 'ENSG00000172352']
207663_x_at	['ENSG00000189064', 'ENSG00000205777', 'ENSG00000215269', 'ENSG00000216649', 'ENSG00000224659', 'ENSG00000224902', 'ENSG00000227488', 'ENSG00000236362', 'ENSG00000237671', 'ENSG00000274274', 'ENSG00000275113']
207723_s_at	['ENSG00000205810', 'ENSG00000255641']
207727_s_at	['ENSG00000132781', 'ENSG00000288208']
207739_s_at	['ENSG00000189064', 'ENSG00000205777', 'ENSG00000215269', 'ENSG00000215274', 'ENSG00000216649', 'ENSG00000224659', 'ENSG00000224902', 'ENSG00000227488', 'ENSG00000236362', 'ENSG00000237671', 'ENSG00000274274', 'ENSG00000275113']
207752_x_at	['ENSG00000121335', 'ENSG00000251655']
207778_at	['ENSG00000204787', 'ENSG00000290771']
207805_s_at	['ENSG00000110801', 'ENSG00000256950']
207831_x_at	['ENSG00000095059', 'ENSG00000285589']
207856_s_at	['ENSG00000136699', 'ENSG00000152117']
207874_s_at	['ENSG00000116785', 'ENSG00000134365', 'ENSG00000289697']
207891_s_at	['ENSG00000183479', 'ENSG00000213397']
207909_x_at	['ENSG00000187191', 'ENSG00000188120', 'ENSG00000205916', 'ENSG00000205944']
207912_s_at	['ENSG00000187191', 'ENSG00000188120', 'ENSG00000205916', 'ENSG00000205944']
207913_at	['ENSG00000197446', 'ENSG00000237118']
207916_at	['ENSG00000215507', 'ENSG00000215540', 'ENSG00000224657', 'ENSG00000226092']
207917_at	['ENSG00000221164', 'ENSG00000272599']
207918_s_at	['ENSG00000168757', 'ENSG00000188656', 'ENSG00000228927', 'ENSG00000229549', 'ENSG00000233803', 'ENSG00000236424', 'ENSG00000238074', 'ENSG00000258992', 'ENSG00000270073']
207941_s_at	['ENSG00000131051', 'ENSG00000214019']
207944_at	['ENSG00000122543', 'ENSG00000135175']
207955_at	['ENSG00000213927', 'ENSG00000261215']
207958_at	['ENSG00000173610', 'ENSG00000271271']
207964_x_at	['ENSG00000186803', 'ENSG00000214042', 'ENSG00000234829', 'ENSG00000236637']
207974_s_at	['ENSG00000113558', 'ENSG00000272772']
207977_s_at	['ENSG00000143196', 'ENSG00000285622']
207979_s_at	['ENSG00000172116', 'ENSG00000254126']
208008_at	['ENSG00000266733', 'ENSG00000290404']
208024_s_at	['ENSG00000128185', 'ENSG00000183628']
208042_at	['ENSG00000164252', 'ENSG00000285000']
208051_s_at	['ENSG00000172239', 'ENSG00000174977']
208068_x_at	['ENSG00000259384', 'ENSG00000285947']
208069_x_at	['ENSG00000259384', 'ENSG00000285947']
208078_s_at	['ENSG00000142178', 'ENSG00000275993']
208113_x_at	['ENSG00000151846', 'ENSG00000289006']
208118_x_at	['ENSG00000183604', 'ENSG00000205534', 'ENSG00000288632', 'ENSG00000291266']
208149_x_at	['ENSG00000013573', 'ENSG00000111788', 'ENSG00000214826']
208155_x_at	['ENSG00000189064', 'ENSG00000205777', 'ENSG00000215269', 'ENSG00000216649', 'ENSG00000224659', 'ENSG00000224902', 'ENSG00000227488', 'ENSG00000236362', 'ENSG00000237671', 'ENSG00000274274', 'ENSG00000275113']
208158_s_at	['ENSG00000141447', 'ENSG00000265750']
208164_s_at	['ENSG00000124334', 'ENSG00000226942']
208179_x_at	['ENSG00000125498', 'ENSG00000243772']
208182_x_at	['ENSG00000147885', 'ENSG00000214042', 'ENSG00000228083']
208184_s_at	['ENSG00000160218', 'ENSG00000280433']
208235_x_at	['ENSG00000189064', 'ENSG00000205777', 'ENSG00000215269', 'ENSG00000216649', 'ENSG00000224659', 'ENSG00000224902', 'ENSG00000227488', 'ENSG00000236362', 'ENSG00000237671', 'ENSG00000274274', 'ENSG00000275113']
208246_x_at	['ENSG00000261519', 'ENSG00000275745']
208261_x_at	['ENSG00000186803', 'ENSG00000236637']
208270_s_at	['ENSG00000163435', 'ENSG00000176393']
208281_x_at	['ENSG00000187191', 'ENSG00000188120', 'ENSG00000205916', 'ENSG00000205944']
208282_x_at	['ENSG00000187191', 'ENSG00000188120', 'ENSG00000205916', 'ENSG00000205944']
208284_x_at	['ENSG00000100031', 'ENSG00000100121', 'ENSG00000133475', 'ENSG00000197421', 'ENSG00000230712', 'ENSG00000274252', 'ENSG00000276160', 'ENSG00000286070', 'ENSG00000290711', 'ENSG00000290983']
208286_x_at	['ENSG00000204531', 'ENSG00000212993']
208293_x_at	['ENSG00000136488', 'ENSG00000204414']
208294_x_at	['ENSG00000136488', 'ENSG00000204414']
208295_x_at	['ENSG00000136488', 'ENSG00000204414']
208307_at	['ENSG00000169800', 'ENSG00000169811', 'ENSG00000226941', 'ENSG00000234414', 'ENSG00000242389', 'ENSG00000242875', 'ENSG00000244395']
208310_s_at	['ENSG00000122674', 'ENSG00000146574']
208312_s_at	['ENSG00000116721', 'ENSG00000120952', 'ENSG00000204481', 'ENSG00000231219', 'ENSG00000234064', 'ENSG00000274178', 'ENSG00000279169']
208331_at	['ENSG00000183753', 'ENSG00000183795', 'ENSG00000185894']
208332_at	['ENSG00000169763', 'ENSG00000169789', 'ENSG00000169807', 'ENSG00000172283']
208336_s_at	['ENSG00000099797', 'ENSG00000235043']
208339_at	['ENSG00000244646', 'ENSG00000250868', 'ENSG00000290724', 'ENSG00000290725']
208341_x_at	['ENSG00000136488', 'ENSG00000213218']
208342_x_at	['ENSG00000136488', 'ENSG00000213218']
208344_x_at	['ENSG00000197919', 'ENSG00000233816']
208356_x_at	['ENSG00000136488', 'ENSG00000213218']
208357_x_at	['ENSG00000136488', 'ENSG00000213218']
208366_at	['ENSG00000099715', 'ENSG00000102290']
208393_s_at	['ENSG00000113522', 'ENSG00000283782']
208407_s_at	['ENSG00000198561', 'ENSG00000288534']
208448_x_at	['ENSG00000147885', 'ENSG00000214042']
208451_s_at	['ENSG00000224389', 'ENSG00000244731']
208456_s_at	['ENSG00000133818', 'ENSG00000236360']
208469_s_at	['ENSG00000241404', 'ENSG00000258388']
208470_s_at	['ENSG00000257017', 'ENSG00000261701']
208474_at	['ENSG00000184697', 'ENSG00000223503']
208496_x_at	['ENSG00000218690', 'ENSG00000273983', 'ENSG00000290789']
208498_s_at	['ENSG00000174876', 'ENSG00000187733', 'ENSG00000227408', 'ENSG00000237763', 'ENSG00000240038', 'ENSG00000243480']
208514_at	['ENSG00000180509', 'ENSG00000276289']
208525_s_at	['ENSG00000213215', 'ENSG00000221910']
208534_s_at	['ENSG00000105808', 'ENSG00000170667', 'ENSG00000205236', 'ENSG00000228903', 'ENSG00000233297', 'ENSG00000270249', 'ENSG00000285596', 'ENSG00000290758']
208539_x_at	['ENSG00000163216', 'ENSG00000196805', 'ENSG00000241794']
208567_s_at	['ENSG00000184185', 'ENSG00000260458']
208579_x_at	['ENSG00000197903', 'ENSG00000234289', 'ENSG00000274559']
208580_x_at	['ENSG00000197238', 'ENSG00000273542']
208583_x_at	['ENSG00000196747', 'ENSG00000217862', 'ENSG00000276368']
208585_at	['ENSG00000124549', 'ENSG00000291104']
208586_s_at	['ENSG00000268009', 'ENSG00000269791']
208587_s_at	['ENSG00000127780', 'ENSG00000180016']
208593_x_at	['ENSG00000120088', 'ENSG00000263715']
208596_s_at	['ENSG00000167165', 'ENSG00000241119', 'ENSG00000241635', 'ENSG00000242366', 'ENSG00000242515', 'ENSG00000244122', 'ENSG00000244474', 'ENSG00000288702', 'ENSG00000288705']
208597_at	['ENSG00000186660', 'ENSG00000242689', 'ENSG00000255073']
208607_s_at	['ENSG00000134339', 'ENSG00000173432', 'ENSG00000255071']
208609_s_at	['ENSG00000168477', 'ENSG00000248290']
208627_s_at	['ENSG00000065978', 'ENSG00000213866', 'ENSG00000224861']
208628_s_at	['ENSG00000065978', 'ENSG00000224861']
208635_x_at	['ENSG00000196531', 'ENSG00000285625']
208641_s_at	['ENSG00000136238', 'ENSG00000249936']
208650_s_at	['ENSG00000185275', 'ENSG00000261333', 'ENSG00000272398']
208652_at	['ENSG00000113575', 'ENSG00000273345']
208659_at	['ENSG00000213719', 'ENSG00000213722']
208660_at	['ENSG00000062485', 'ENSG00000273654']
208661_s_at	['ENSG00000182670', 'ENSG00000215105']
208668_x_at	['ENSG00000198830', 'ENSG00000213228', 'ENSG00000226427', 'ENSG00000230330', 'ENSG00000234664', 'ENSG00000238249', 'ENSG00000257179', 'ENSG00000261620']
208674_x_at	['ENSG00000117242', 'ENSG00000244038']
208682_s_at	['ENSG00000102316', 'ENSG00000221716']
208687_x_at	['ENSG00000109971', 'ENSG00000200879', 'ENSG00000207118']
208695_s_at	['ENSG00000198918', 'ENSG00000206622', 'ENSG00000235174']
208698_s_at	['ENSG00000147140', 'ENSG00000260290']
208705_s_at	['ENSG00000100664', 'ENSG00000291313']
208720_s_at	['ENSG00000131051', 'ENSG00000214019']
208727_s_at	['ENSG00000070831', 'ENSG00000237350', 'ENSG00000289694']
208728_s_at	['ENSG00000070831', 'ENSG00000289694']
208729_x_at	['ENSG00000234745', 'ENSG00000277402']
208736_at	['ENSG00000111229', 'ENSG00000256745']
208739_x_at	['ENSG00000188612', 'ENSG00000224971', 'ENSG00000228532', 'ENSG00000235238', 'ENSG00000248278', 'ENSG00000275853']
208746_x_at	['ENSG00000167283', 'ENSG00000285827']
208750_s_at	['ENSG00000143761', 'ENSG00000284163']
208751_at	['ENSG00000105402', 'ENSG00000279861']
208753_s_at	['ENSG00000187109', 'ENSG00000257511', 'ENSG00000276148']
208755_x_at	['ENSG00000163041', 'ENSG00000178458', 'ENSG00000179101', 'ENSG00000235655', 'ENSG00000236534']
208761_s_at	['ENSG00000116030', 'ENSG00000235082']
208768_x_at	['ENSG00000116251', 'ENSG00000213178', 'ENSG00000285629']
208772_at	['ENSG00000131503', 'ENSG00000254996']
208773_s_at	['ENSG00000131503', 'ENSG00000254996']
208778_s_at	['ENSG00000120438', 'ENSG00000207392']
208782_at	['ENSG00000163430', 'ENSG00000284121']
208785_s_at	['ENSG00000140941', 'ENSG00000258102']
208793_x_at	['ENSG00000127616', 'ENSG00000278643']
208795_s_at	['ENSG00000166508', 'ENSG00000207547', 'ENSG00000207757', 'ENSG00000208036']
208797_s_at	['ENSG00000175265', 'ENSG00000215252']
208800_at	['ENSG00000174780', 'ENSG00000226565']
208805_at	['ENSG00000100902', 'ENSG00000258790']
208810_at	['ENSG00000105993', 'ENSG00000254612']
208811_s_at	['ENSG00000105993', 'ENSG00000254612']
208825_x_at	['ENSG00000198242', 'ENSG00000227694', 'ENSG00000234851', 'ENSG00000243964']
208834_x_at	['ENSG00000198242', 'ENSG00000227694', 'ENSG00000234851', 'ENSG00000243964']
208856_x_at	['ENSG00000089157', 'ENSG00000213553', 'ENSG00000229119']
208862_s_at	['ENSG00000198561', 'ENSG00000288534']
208863_s_at	['ENSG00000136450', 'ENSG00000266086']
208865_at	['ENSG00000113712', 'ENSG00000230551']
208866_at	['ENSG00000113712', 'ENSG00000230551']
208867_s_at	['ENSG00000113712', 'ENSG00000230551']
208901_s_at	['ENSG00000198900', 'ENSG00000285665']
208904_s_at	['ENSG00000227077', 'ENSG00000227097', 'ENSG00000233927', 'ENSG00000237039']
208905_at	['ENSG00000172115', 'ENSG00000214810']
208906_at	['ENSG00000168000', 'ENSG00000234857']
208909_at	['ENSG00000169021', 'ENSG00000226085']
208922_s_at	['ENSG00000162231', 'ENSG00000274066']
208929_x_at	['ENSG00000167526', 'ENSG00000200084', 'ENSG00000215030']
208950_s_at	['ENSG00000164904', 'ENSG00000251400']
208951_at	['ENSG00000164904', 'ENSG00000251400']
208967_s_at	['ENSG00000004455', 'ENSG00000185839']
209008_x_at	['ENSG00000170421', 'ENSG00000254285']
209024_s_at	['ENSG00000135316', 'ENSG00000234241', 'ENSG00000271793']
209026_x_at	['ENSG00000196230', 'ENSG00000214222']
209035_at	['ENSG00000110492', 'ENSG00000149091']
209050_s_at	['ENSG00000160271', 'ENSG00000285245']
209051_s_at	['ENSG00000160271', 'ENSG00000285245']
209063_x_at	['ENSG00000172239', 'ENSG00000174977']
209064_x_at	['ENSG00000172239', 'ENSG00000174977']
209079_x_at	['ENSG00000081853', 'ENSG00000204956', 'ENSG00000240184', 'ENSG00000240764', 'ENSG00000242419', 'ENSG00000253159', 'ENSG00000253305', 'ENSG00000253485', 'ENSG00000253537', 'ENSG00000253731', 'ENSG00000253767', 'ENSG00000253846', 'ENSG00000253873', 'ENSG00000253910', 'ENSG00000253953', 'ENSG00000254122', 'ENSG00000254221', 'ENSG00000254245', 'ENSG00000261934', 'ENSG00000262209', 'ENSG00000262576', 'ENSG00000276547']
209093_s_at	['ENSG00000160766', 'ENSG00000177628', 'ENSG00000291137']
209111_at	['ENSG00000204308', 'ENSG00000253570', 'ENSG00000277264']
209126_x_at	['ENSG00000185479', 'ENSG00000205420']
209134_s_at	['ENSG00000137154', 'ENSG00000176406', 'ENSG00000239344']
209138_x_at	['ENSG00000211677', 'ENSG00000211679']
209140_x_at	['ENSG00000234745', 'ENSG00000277402']
209149_s_at	['ENSG00000100926', 'ENSG00000254692']
209150_s_at	['ENSG00000100926', 'ENSG00000254692', 'ENSG00000259522']
209154_at	['ENSG00000213977', 'ENSG00000257950']
209166_s_at	['ENSG00000104774', 'ENSG00000269242']
209174_s_at	['ENSG00000198218', 'ENSG00000290315']
209206_at	['ENSG00000265808', 'ENSG00000290578']
209207_s_at	['ENSG00000265808', 'ENSG00000274423', 'ENSG00000275140', 'ENSG00000277406', 'ENSG00000290578']
209217_s_at	['ENSG00000196998', 'ENSG00000288053']
209229_s_at	['ENSG00000105063', 'ENSG00000275519', 'ENSG00000276570']
209230_s_at	['ENSG00000176046', 'ENSG00000289754']
209233_at	['ENSG00000126749', 'ENSG00000290146']
209259_s_at	['ENSG00000108055', 'ENSG00000231822']
209273_s_at	['ENSG00000135070', 'ENSG00000217416', 'ENSG00000227653']
209275_s_at	['ENSG00000188603', 'ENSG00000261832']
209328_x_at	['ENSG00000146066', 'ENSG00000175414']
209329_x_at	['ENSG00000146066', 'ENSG00000175414']
209336_at	['ENSG00000241945', 'ENSG00000275464']
209346_s_at	['ENSG00000155252', 'ENSG00000249967']
209349_at	['ENSG00000113522', 'ENSG00000283782']
209350_s_at	['ENSG00000132522', 'ENSG00000261915']
209355_s_at	['ENSG00000162407', 'ENSG00000284686']
209367_at	['ENSG00000076944', 'ENSG00000268400']
209372_x_at	['ENSG00000137267', 'ENSG00000137285', 'ENSG00000216819']
209373_at	['ENSG00000144063', 'ENSG00000282304', 'ENSG00000282785']
209383_at	['ENSG00000175197', 'ENSG00000285133']
209403_at	['ENSG00000188755', 'ENSG00000260287', 'ENSG00000273513', 'ENSG00000274226', 'ENSG00000274419', 'ENSG00000274512', 'ENSG00000274611', 'ENSG00000274658', 'ENSG00000274808', 'ENSG00000274933', 'ENSG00000275954', 'ENSG00000278299', 'ENSG00000278599', 'ENSG00000290800']
209412_at	['ENSG00000160218', 'ENSG00000280433']
209424_s_at	['ENSG00000242110', 'ENSG00000273294']
209425_at	['ENSG00000242110', 'ENSG00000273294']
209426_s_at	['ENSG00000242110', 'ENSG00000273294']
209433_s_at	['ENSG00000128059', 'ENSG00000241293']
209458_x_at	['ENSG00000188536', 'ENSG00000206172']
209499_x_at	['ENSG00000161955', 'ENSG00000248871']
209500_x_at	['ENSG00000161955', 'ENSG00000248871']
209567_at	['ENSG00000179041', 'ENSG00000285655']
209572_s_at	['ENSG00000074266', 'ENSG00000283744']
209575_at	['ENSG00000243646', 'ENSG00000249624']
209586_s_at	['ENSG00000143363', 'ENSG00000163141']
209592_s_at	['ENSG00000136485', 'ENSG00000288894']
209607_x_at	['ENSG00000196502', 'ENSG00000213599', 'ENSG00000213648', 'ENSG00000260280', 'ENSG00000261052', 'ENSG00000289755']
