AFFX-BioB-5_at
226062_x_at
226083_at
226172_at
226182_s_at
226220_at
226318_at
226347_at
226362_at
226365_at
226400_at
226417_at
226491_x_at
226570_at
226578_s_at
226622_at
226643_s_at
226681_at
226746_s_at
226758_at
226765_at
226808_at
226836_at
226840_at
226880_at
226898_s_at
226903_s_at
226904_at
226920_at
226928_x_at
226933_s_at
226971_at
227128_s_at
227136_s_at
227244_s_at
227269_s_at
227287_at
227311_at
227315_x_at
227338_at
227368_at
227380_x_at
227381_at
227383_at
227389_x_at
227432_s_at
227459_at
227473_at
227483_s_at
227486_at
227501_at
227503_at
227546_x_at
227576_at
227588_s_at
227602_at
227619_at
227621_at
227663_at
227665_at
227681_at
227683_x_at
227707_at
227754_at
227777_at
227795_at
227831_at
227849_at
227854_at
227879_at
227885_at
227888_at
227891_s_at
227897_at
227906_s_at
227912_s_at
227917_at
227950_at
227953_at
227956_at
228022_at
228025_s_at
228097_at
228105_at
228112_at
228136_s_at
228161_at
228166_at
228180_at
228196_s_at
228203_at
228204_at
228207_at
228215_at
228222_at
228247_at
228267_at
228271_at
228279_s_at
228280_at
228292_at
228294_s_at
228297_at
228309_at
228317_at
228319_at
228322_at
228325_at
228369_at
228395_at
228404_at
228426_at
228443_s_at
228465_at
228473_at
228477_at
228484_s_at
228496_s_at
228498_at
228520_s_at
228534_s_at
228541_x_at
228553_at
228572_at
228586_at
228588_s_at
228610_at
228611_s_at
228616_at
228623_at
228631_s_at
228638_at
228655_at
228668_x_at
228672_at
228673_s_at
228679_at
228681_x_at
228687_at
228691_at
228717_at
228735_s_at
228767_at
228823_at
228834_at
228842_at
228866_at
228871_at
228872_at
228881_at
228895_s_at
228924_s_at
228926_s_at
228966_at
228982_s_at
228985_at
228997_at
229023_at
229066_at
229067_at
229081_at
229117_s_at
229165_at
229166_s_at
229186_s_at
229204_at
229206_at
229219_s_at
229260_at
229293_at
229301_at
229306_at
229327_s_at
229330_at
229334_at
229343_at
229371_at
229379_at
229386_at
229397_s_at
229403_at
229409_s_at
229421_s_at
229422_at
229424_s_at
229425_at
229434_at
229456_s_at
229462_at
229465_s_at
229478_x_at
229483_at
229495_at
229505_at
229525_at
229527_s_at
229531_at
229541_at
229565_x_at
229571_at
229574_at
229575_at
229583_at
229589_x_at
229602_at
229606_at
229621_x_at
229633_at
229643_at
229675_at
229676_at
229680_at
229684_s_at
229692_at
229695_at
229703_at
229708_at
229713_at
229733_s_at
229735_s_at
229737_at
229755_x_at
229756_at
229757_at
229769_at
229780_at
229787_s_at
229805_at
229821_at
229825_at
229832_x_at
229836_s_at
229841_at
229847_at
229856_s_at
229858_at
229868_s_at
229895_s_at
229896_at
229899_s_at
229905_at
229911_at
229914_at
229932_at
229935_s_at
229949_at
229951_x_at
229965_at
229968_at
229979_x_at
229987_at
229993_at
230017_at
230018_at
230028_at
230057_at
230073_at
230089_s_at
230101_at
230102_at
230130_at
230138_at
230156_x_at
230159_at
230161_at
230162_s_at
230169_at
230173_at
230190_at
230196_x_at
230202_at
230203_at
230206_at
230207_s_at
230213_at
230216_at
230229_at
230233_at
230239_at
230256_at
230265_at
230278_at
230291_s_at
230292_at
230299_s_at
230319_at
230324_at
230328_at
230332_at
230336_at
230346_x_at
230347_at
230352_at
230358_at
230368_at
230375_at
230382_at
230387_at
230396_at
230399_at
230415_at
230437_s_at
230461_s_at
230484_at
230500_at
230503_at
230516_at
230564_at
230568_x_at
230571_at
230576_at
230581_at
230586_s_at
230590_at
230599_at
230616_at
230618_s_at
230626_at
230636_s_at
230637_at
230638_at
230646_at
230651_at
230653_at
230654_at
230659_at
230663_at
230681_at
230701_x_at
230703_at
230711_at
230712_at
230713_at
230724_s_at
230725_at
230735_at
230749_s_at
230759_at
230766_at
230778_at
230790_x_at
230791_at
230793_at
230795_at
230818_at
230820_at
230828_at
230841_at
230842_at
230847_at
230848_s_at
230850_at
230851_x_at
230855_at
230859_at
230868_at
230870_at
230878_s_at
230879_at
230880_at
230892_at
230905_at
230911_at
230913_at
230958_s_at
230959_at
230961_at
230970_at
230992_at
231003_at
231004_s_at
231010_at
231011_at
231013_at
231016_s_at
231024_at
231031_at
231035_s_at
231037_at
231047_at
231055_at
231069_at
231074_at
231087_at
231090_s_at
231091_x_at
231095_at
231101_at
231113_at
231125_at
231127_at
231142_at
231156_at
231158_x_at
231161_x_at
231165_at
231171_at
231180_at
231183_s_at
231193_s_at
231197_at
231205_at
231212_x_at
231216_at
231225_at
231238_at
231240_at
231241_at
231252_at
231258_at
231273_x_at
231274_s_at
231276_at
231281_at
231293_at
231305_at
231312_at
231320_at
231323_at
231327_at
231328_s_at
231332_at
231340_at
231351_at
231353_at
231359_at
231370_at
231374_at
231387_at
231393_x_at
231411_at
231414_at
231415_at
231426_at
231428_at
231449_at
231450_at
231456_at
231477_at
231490_at
231493_at
231494_at
231495_at
231498_at
231499_s_at
231500_s_at
231502_at
231509_at
231513_at
231520_at
231521_at
231528_at
231529_at
231533_at
231536_at
231537_at
231546_at
231548_at
231553_s_at
231555_at
231561_s_at
231574_at
231575_at
231576_at
231585_at
231587_at
231588_at
231604_at
231610_at
231611_at
231615_at
231616_at
231629_x_at
231631_at
231635_x_at
231636_s_at
231641_at
231643_s_at
231644_at
231648_at
231650_s_at
231659_at
231660_at
231669_at
231671_at
231686_at
231693_at
231695_at
231696_x_at
231697_s_at
231707_at
231888_at
231894_at
231915_at
231949_at
231970_at
231972_at
231992_x_at
232012_at
232034_at
232047_at
232058_at
232063_x_at
232081_at
232108_at
232113_at
232118_at
232120_at
232130_at
232134_at
232144_at
232159_at
232174_at
232175_at
232188_at
232193_at
232210_at
232220_at
232223_at
232225_at
232248_at
232254_at
232264_at
232273_at
232310_at
232311_at
232312_at
232319_at
232324_x_at
232331_at
232333_at
232334_at
232337_at
232344_at
232346_at
232347_x_at
232356_at
232363_at
232364_at
232369_at
232370_at
232371_at
232372_at
232379_at
232382_s_at
232400_at
232405_at
232406_at
232407_at
232421_at
232427_at
232431_at
232433_at
232439_at
232443_at
232447_at
232453_at
232457_at
232459_at
232465_at
232469_x_at
232471_at
232472_at
232474_at
232476_at
232478_at
232495_x_at
232503_at
232511_at
232519_at
232522_at
232525_at
232528_at
232529_at
232537_x_at
232540_x_at
232541_at
232542_at
232557_at
232559_at
232564_at
232568_at
232569_at
232572_at
232576_at
232580_x_at
232583_at
232584_at
232592_at
232600_at
232601_at
232613_at
232614_at
232615_at
232623_at
232628_at
232633_at
232640_at
232644_x_at
232653_at
232658_at
232659_at
232665_x_at
232668_at
232670_at
232673_at
232681_at
232685_at
232689_at
232696_at
232700_at
232701_at
232703_at
232710_at
232716_at
232726_at
232727_at
232742_at
232744_x_at
232746_at
232748_at
232749_at
232750_at
232758_s_at
232759_at
232764_at
232767_at
232768_at
232773_at
232776_at
232778_at
232783_at
232788_at
232789_at
232793_at
232797_at
232800_at
232808_at
232809_s_at
232814_x_at
232818_at
232819_s_at
232831_at
232834_at
232840_at
232844_at
232852_at
232858_at
232862_at
232871_at
232872_at
232874_at
232877_at
232882_at
232889_at
232890_at
232895_s_at
232896_at
232903_at
232916_at
232917_at
232925_at
232929_at
232930_at
232939_at
232943_at
232949_at
232951_at
232957_x_at
232958_at
232961_at
232963_at
232967_at
232973_at
232974_at
232978_at
232980_at
232991_at
232995_at
232997_at
233003_at
233007_at
233008_at
233009_at
233014_at
233017_x_at
233023_at
233027_at
233033_at
233035_at
233036_at
233037_at
233039_at
233041_x_at
233044_at
233055_at
233056_x_at
233073_at
233078_at
233079_at
233090_at
233094_at
233097_x_at
233099_at
233101_at
233103_at
233105_at
233108_at
233118_at
233120_at
233123_at
233125_at
233127_at
233132_at
233152_x_at
233161_at
233164_x_at
233181_at
233189_at
233195_at
233196_at
233197_at
233204_at
233207_at
233209_at
233210_at
233211_at
233214_at
233219_at
233224_at
233227_at
233228_at
233229_at
233235_x_at
233239_at
233240_at
233244_at
233248_at
233253_at
233254_x_at
233256_at
233257_at
233258_at
233261_at
233266_at
233270_x_at
233271_at
233272_at
233274_at
233276_at
233280_at
233282_at
233290_at
233296_x_at
233300_at
233302_at
233303_at
233308_at
233313_at
233315_at
233316_at
233319_x_at
233321_x_at
233322_at
233330_s_at
233339_s_at
233346_at
233349_at
233356_at
233358_at
233359_at
233364_s_at
233365_at
233367_at
233369_at
233374_at
233376_at
233378_at
233379_at
233386_at
233388_at
233392_at
233393_at
233394_at
233400_at
233402_at
233411_at
233414_at
233417_at
233419_at
233422_at
233428_at
233431_x_at
233435_at
233440_at
233441_at
233442_at
233445_at
233448_s_at
233449_at
233450_at
233455_at
233457_at
233459_at
233465_at
233470_at
233473_x_at
233480_at
233498_at
233509_at
233518_at
233519_at
233521_at
233544_at
233546_at
233553_at
233554_at
233561_at
233566_at
233570_at
233595_at
233607_at
233608_at
233611_at
233622_x_at
233623_at
233627_at
233628_at
233637_at
233643_at
233649_at
233650_at
233652_at
233664_at
233666_at
233667_at
233673_at
233674_at
233676_at
233677_at
233678_at
233682_at
233684_at
233686_at
233688_at
233689_at
233690_at
233692_at
233696_at
233700_at
233702_x_at
233705_at
233706_at
233707_at
233713_at
233714_at
233725_at
233727_at
233729_at
233731_at
233733_at
233756_at
233761_at
233768_at
233769_at
233770_at
233771_at
233773_at
233775_x_at
233776_at
233777_at
233779_x_at
233783_at
233786_at
233791_at
233793_at
233794_at
233799_at
233806_at
233807_at
233808_at
233809_at
233816_at
233824_at
233830_at
233832_at
233833_at
233835_at
233837_at
233840_at
233844_at
233872_x_at
233874_at
233876_at
233891_at
233902_at
233912_x_at
233925_at
233927_at
233931_at
233940_at
233957_at
233958_at
233961_at
233964_at
233965_at
233967_at
233976_at
233991_at
234009_at
234010_at
234011_at
234019_at
234022_at
234025_at
234030_at
234032_at
234034_at
234035_at
234036_x_at
234042_at
234043_at
234044_at
234046_at
234047_at
234054_at
234056_at
234057_at
234059_at
234061_at
234065_at
234074_at
234076_at
234079_at
234081_at
234082_at
234084_x_at
234087_at
234089_at
234090_at
234091_at
234095_at
234101_at
234103_at
234108_at
234124_at
234126_at
234131_at
234132_at
234135_x_at
234148_at
234150_at
234152_at
234155_at
234158_at
234159_at
234162_at
234164_at
234170_at
234179_at
234181_at
234182_at
234184_at
234186_at
234187_at
234191_at
234193_at
234195_at
234199_at
234200_at
234201_x_at
234203_at
234205_at
234206_at
234207_at
234210_x_at
234213_at
234214_at
234239_at
234243_at
234245_at
234248_at
234249_at
234251_at
234255_at
234257_at
234265_at
234266_at
234269_at
234270_at
234276_at
234277_at
234278_at
234279_at
234282_at
234287_at
234298_at
234319_at
234322_at
234326_at
234330_at
234332_at
234341_x_at
234342_at
234344_at
234347_s_at
234357_at
234359_at
234376_at
234384_at
234389_x_at
234404_at
234417_at
234431_at
234435_at
234438_at
234442_at
234447_at
234474_x_at
234480_at
234481_at
234484_s_at
234487_at
234490_at
234492_at
234499_at
234500_at
234502_at
234503_at
234505_at
234508_at
234515_at
234516_at
234520_at
234522_at
234525_at
234527_at
234531_at
234533_at
234534_at
234549_at
234551_at
234553_at
234558_at
234560_at
234563_at
234565_x_at
234566_at
234568_at
234572_at
234578_at
234581_at
234585_at
234587_at
234590_x_at
234593_at
234594_at
234598_at
234604_at
234607_at
234609_at
234612_at
234618_at
234621_at
234624_at
234625_at
234628_at
234639_x_at
234642_at
234643_x_at
234645_at
234647_at
234649_at
234650_at
234651_at
234663_at
234667_at
234669_x_at
234670_at
234675_x_at
234690_at
234693_at
234698_at
234716_at
234718_at
234740_at
234744_x_at
234747_at
234750_at
234758_at
234762_x_at
234765_at
234768_at
234783_at
234785_at
234788_x_at
234793_at
234795_at
234814_at
234821_at
234824_at
234828_at
234832_at
234836_at
234838_at
234845_at
234846_at
234857_at
234870_at
234874_at
234882_at
234891_at
234892_at
234896_at
234909_at
234910_at
234911_at
234917_at
234918_at
234934_at
234938_at
234949_at
234956_at
234958_at
234962_at
234981_x_at
234991_at
235008_at
235028_at
235031_at
235033_at
235038_at
235055_x_at
235123_at
235138_at
235140_at
235157_at
235159_at
235211_at
235213_at
235218_x_at
235229_at
235246_at
235284_s_at
235293_at
235295_at
235314_at
235328_at
235363_at
235376_at
235380_at
235405_at
235419_at
235441_at
235446_at
235456_at
235462_at
235469_at
235480_at
235491_at
235493_at
235499_at
235506_at
235519_at
235525_at
235526_at
235535_x_at
235538_at
235547_at
235555_at
235581_at
235589_s_at
235601_at
235613_at
235623_at
235630_at
235636_at
235640_at
235641_at
235662_at
235668_at
235671_at
235674_at
235679_at
235680_at
235681_at
235682_s_at
235693_at
235694_at
235697_at
235701_at
235705_at
235716_at
235719_at
235738_at
235742_at
235743_at
235750_at
235756_at
235757_at
235786_at
235788_at
235803_at
235804_at
235805_at
235811_at
235819_at
235832_at
235834_at
235838_at
235847_at
235859_at
235860_at
235865_at
235868_at
235875_at
235893_at
235894_at
235909_at
235912_at
235925_at
235959_at
235973_at
235983_at
235984_at
235990_at
235999_at
236000_s_at
236002_at
236005_at
236010_at
236011_at
236014_at
236019_at
236020_s_at
236031_x_at
236062_at
236086_at
236097_at
236103_at
236106_at
236114_at
236116_at
236125_at
236134_at
236147_at
236149_at
236153_at
236155_at
236159_x_at
236167_at
236184_at
236187_s_at
236191_at
236197_at
236212_at
236215_at
236223_s_at
236224_at
236229_at
236230_at
236235_at
236237_at
236242_at
236243_at
236253_at
236272_at
236277_at
236283_x_at
236298_at
236307_at
236317_at
236322_at
236327_at
236342_at
236346_at
236349_at
236353_at
236354_at
236355_s_at
236364_at
236367_at
236368_at
236370_at
236371_s_at
236394_at
236395_at
236404_at
236406_at
236408_at
236414_at
236415_at
236419_at
236422_at
236427_at
236431_at
236432_at
236437_at
236443_at
236460_at
236462_at
236472_at
236474_at
236475_at
236484_at
236486_at
236494_x_at
236501_at
236509_at
236511_at
236515_at
236516_at
236528_at
236545_at
236552_at
236556_s_at
236558_at
236561_at
236566_at
236567_at
236568_at
236569_at
236580_at
236605_at
236607_at
236609_at
236610_at
236612_at
236617_at
236625_at
236636_at
236643_s_at
236649_at
236659_x_at
236660_at
236662_at
236663_at
236672_at
236676_at
236685_at
236696_at
236699_at
236708_at
236712_at
236722_at
236727_at
236732_at
236733_at
236742_at
236755_at
236757_at
236759_at
236763_at
236770_at
236772_s_at
236781_at
236784_s_at
236790_s_at
236795_at
236796_at
236799_at
236802_at
236806_at
236809_at
236821_at
236825_at
236827_at
236830_at
236836_at
236839_at
236841_at
236850_at
236851_x_at
236861_at
236862_at
236864_at
236869_at
236872_at
236874_at
236878_at
236879_at
236882_at
236883_at
236891_at
236908_at
236912_at
236921_at
236923_x_at
236924_at
236931_at
236936_at
236941_at
236947_at
236949_at
236951_at
236955_at
236956_at
236959_s_at
236961_at
236969_at
236971_at
236974_at
236978_at
237006_at
237008_at
237010_at
237013_at
237014_at
237018_at
237050_at
237051_at
237062_at
237064_x_at
237067_at
237068_at
237071_at
237072_at
237073_at
237084_at
237088_at
237089_at
237096_at
237100_at
237112_at
237114_at
237116_at
237123_x_at
237125_at
237126_at
237128_at
237133_at
237143_at
237146_at
237149_at
237153_at
237157_at
237167_at
237171_at
237172_at
237176_at
237179_at
237180_at
237181_at
237184_at
237185_at
237191_x_at
237195_at
237199_at
237201_at
237207_at
237213_at
237218_at
237220_at
237223_at
237238_at
237239_at
237263_at
237264_at
237269_at
237279_at
237283_at
237290_at
237305_at
237307_at
237310_at
237317_at
237330_at
237346_at
237347_at
237348_at
237349_at
237355_at
237361_at
237370_at
237372_at
237383_at
237388_at
237398_at
237412_at
237424_at
237426_at
237427_at
237429_at
237432_at
237438_at
237443_at
237444_at
237456_at
237464_at
237478_at
237485_at
237492_at
237496_at
237510_at
237511_at
237516_at
237517_at
237524_at
237525_at
237526_at
237538_at
237541_at
237548_at
237549_at
237561_x_at
237566_at
237567_at
237568_at
237569_at
237587_at
237588_at
237594_at
237600_at
237602_at
237615_at
237616_at
237624_at
237626_at
237628_at
237629_at
237631_at
237632_at
237650_at
237653_at
237655_at
237663_at
237669_at
237683_s_at
237686_at
237694_at
237698_at
237700_at
237702_at
237703_at
237707_at
237710_at
237713_at
237714_at
237715_at
237716_at
237726_at
237727_at
237747_at
237761_at
237768_x_at
237773_at
237777_at
237778_at
237782_at
237785_at
237786_at
237792_at
237798_at
237803_x_at
237811_at
237816_at
237819_at
237830_at
