id_sonda	FNB4	FNB36	FNB37	FNB39	FNB40	FNB41	FNB43	FNB44A	FNB44B	FNB45	FNB6	FNB7	FNB8	FNB12	FNB29	FNB32	FNB33	FNB35	Media	Error estándar %
1564525_at	29.1	9.5	17.9	39.4	106.8	15.0	11.2	124.4	70.0	15.1	118.3	56.2	19.1	186.6	13.4	23.2	71.3	9.0	51.97222222222222	22.617782712216677
1564548_at	5.5	6.6	6.1	3.4	33.4	4.8	3.4	3.0	45.6	2.5	23.8	4.9	4.2	4.8	4.5	5.0	8.1	11.2	10.044444444444444	27.20173255048706
1564567_at	10.2	7.7	0.8	3.0	5.9	1.7	7.3	13.0	1.6	5.2	1.3	2.8	11.8	1.3	23.7	7.7	25.7	9.6	7.794444444444443	21.300500448752103
1564573_at	88.3	66.3	13.3	23.2	20.0	19.8	12.1	13.8	15.1	33.2	14.5	18.0	15.8	18.4	14.9	120.1	83.5	30.5	34.48888888888889	21.38646202424002
1564580_at	10.0	0.3	24.9	0.6	5.9	12.8	5.4	7.4	1.9	6.4	5.8	2.1	2.2	10.3	5.0	22.9	13.4	5.4	7.927777777777779	20.108779271092303
1564584_at	36.0	9.2	4.9	5.3	2.2	4.5	7.1	3.4	5.6	10.7	4.5	11.8	34.2	27.9	15.8	7.6	14.9	5.7	11.738888888888889	20.38135159244197
1564631_at	7.4	12.2	6.3	2.0	1.1	14.1	0.3	0.1	4.6	0.3	0.0	1.2	9.6	2.7	0.5	4.3	1.3	0.1	3.783333333333333	26.769944005172285
1564632_at	12.2	6.6	4.4	14.4	12.5	10.9	10.7	8.0	5.6	7.2	8.7	7.8	5.0	47.2	41.1	8.4	7.5	14.6	12.933333333333332	20.883269942667162
1564640_at	41.2	13.1	8.6	9.1	19.6	39.9	4.2	14.3	0.5	1.6	9.2	4.1	12.5	43.5	2.3	9.3	20.3	0.6	14.105555555555556	22.624299900830675
1564676_a_at	66.4	3.1	5.2	24.3	11.9	4.3	16.4	34.1	1.5	21.0	9.8	11.3	5.8	14.1	3.6	1.1	28.4	14.9	15.399999999999999	23.659448755142655
1564683_at	83.5	11.2	28.8	6.9	7.5	14.0	8.7	5.4	8.2	7.6	10.1	7.9	49.6	39.2	73.7	26.3	14.9	5.0	22.694444444444443	24.131884315263914
1564685_a_at	5.5	3.6	3.4	1.4	0.6	15.0	1.9	5.7	15.8	2.0	1.3	3.1	7.4	7.7	2.7	19.2	2.9	19.8	6.611111111111112	22.023184940799123
1564690_at	40.7	1.5	9.3	7.0	3.7	12.5	6.7	5.7	5.0	9.7	0.7	23.8	3.1	15.4	6.1	17.6	32.0	32.1	12.922222222222222	20.929819387876414
1564699_at	2.0	60.3	17.8	44.2	62.4	82.7	23.6	52.4	6.4	16.2	43.6	64.2	8.9	136.5	28.1	15.6	21.7	8.7	38.62777777777778	20.18928861234469
1564705_at	1.1	1.7	1.1	0.8	7.0	1.2	4.0	2.1	0.3	8.3	0.4	1.1	2.1	4.2	1.5	1.3	3.0	3.4	2.477777777777778	20.45048460386315
1564706_s_at	6.8	18.0	2.5	2.1	4.1	1.2	22.6	4.1	4.6	2.8	4.1	6.6	2.2	12.8	7.0	3.6	24.4	12.1	7.8666666666666645	20.885097999744605
1564707_x_at	21.3	2.6	1.6	3.7	1.9	1.2	1.3	2.1	1.9	1.0	16.4	4.5	1.4	5.9	1.5	1.2	6.5	8.1	4.672222222222222	27.55585149521192
1564744_at	120.4	4.2	2.8	4.2	3.6	11.4	37.7	15.7	3.2	12.6	20.2	14.1	4.1	5.0	6.9	4.9	12.9	4.5	16.022222222222215	39.237056473194826
1564749_at	7.8	2.3	3.5	3.1	4.1	3.7	2.4	4.0	3.4	6.6	35.9	5.5	3.0	10.9	5.1	15.9	10.0	7.9	7.5055555555555555	24.206323970200394
1564758_at	5.1	21.6	2.0	1.7	1.2	5.0	1.1	13.9	17.8	2.4	23.3	1.7	1.4	16.2	3.4	3.9	3.1	3.8	7.144444444444446	24.406695769780477
1564772_at	9.5	3.5	1.7	3.7	1.2	2.7	0.8	1.9	1.6	4.4	1.9	6.5	1.8	13.8	3.2	1.6	30.6	9.1	5.527777777777778	29.737131223791337
1565026_a_at	39.2	3.7	2.2	8.1	0.4	13.1	5.0	1.1	2.8	0.7	9.3	12.8	0.9	3.3	21.7	3.3	22.8	7.9	8.794444444444444	26.50925126226093
1564786_at	55.1	26.3	68.1	18.1	23.3	32.8	42.0	29.4	58.2	27.6	42.7	18.1	12.5	9.6	93.1	24.2	175.5	14.6	42.84444444444445	21.19322803679791
1564790_at	5.1	10.2	18.6	2.2	2.8	2.2	1.2	15.9	12.7	2.6	18.4	32.8	3.7	12.0	9.0	25.2	37.1	3.3	11.944444444444445	20.920951143363062
1564794_at	5.0	38.0	3.0	4.2	20.5	42.2	3.3	7.4	3.0	17.5	16.9	2.9	4.1	1.8	6.3	6.2	6.3	3.7	10.683333333333335	25.83831032390164
1564795_at	68.5	17.5	3.3	10.4	6.2	15.2	2.4	13.6	1.0	2.2	18.6	4.2	2.9	4.7	32.6	5.6	4.2	5.6	12.149999999999999	30.548795740574853
1564813_at	3.2	14.2	7.6	13.9	21.8	0.5	0.7	2.0	1.1	5.2	1.3	3.9	1.0	2.7	8.7	0.7	9.7	3.6	5.655555555555556	24.137149978137256
1564820_at	60.1	4.5	24.3	4.2	44.6	30.9	3.3	30.8	25.0	2.4	17.0	6.4	27.8	93.9	6.4	19.4	4.6	21.4	23.72222222222222	22.780170323544034
1564821_at	146.7	6.7	17.0	3.9	7.5	8.6	26.5	5.8	9.7	7.9	34.3	9.5	18.0	17.9	79.6	93.8	19.6	31.2	30.23333333333333	28.96297254659091
1564823_at	34.0	14.8	9.0	7.2	9.5	3.9	13.9	4.7	4.1	8.3	10.3	8.3	6.1	4.7	12.7	5.3	36.7	71.7	14.733333333333333	26.444954134753306
1564837_at	88.2	5.0	3.8	3.4	3.3	4.9	5.5	4.0	2.2	10.3	3.2	10.5	4.5	5.4	11.0	6.3	6.2	4.9	10.144444444444446	44.365963160429715
1564855_at	96.9	9.7	7.3	14.8	6.6	1.9	15.1	1.3	15.9	16.5	21.6	18.3	32.8	22.3	41.5	34.7	55.0	65.7	26.55	21.453997600189687
1564905_at	6.4	3.2	3.0	2.6	7.6	15.5	8.3	3.2	2.4	11.7	2.0	32.8	34.7	2.2	7.9	19.3	11.4	3.3	9.86111111111111	23.235067640725354
1564936_at	72.5	7.3	12.1	14.1	2.0	7.1	3.4	30.4	27.0	2.0	34.3	7.2	1.7	11.4	34.9	50.9	8.2	46.7	20.73333333333333	22.511770476106037
1564937_at	9.0	5.8	4.3	4.4	4.6	5.5	7.1	39.4	5.9	7.0	5.3	8.3	8.6	21.3	6.4	15.0	10.2	4.8	9.605555555555556	20.42674068891173
1564964_at	8.0	2.5	2.0	5.4	1.7	4.3	12.8	3.3	2.5	0.6	1.9	1.9	2.4	1.9	19.5	16.9	4.1	3.0	5.26111111111111	23.990724442159713
1564965_at	37.5	2.6	1.2	16.3	9.7	1.4	4.7	8.9	4.1	2.0	4.8	14.8	15.3	1.8	16.7	4.3	37.3	22.3	11.42777777777778	22.86936316836931
1564985_a_at	16.0	8.9	14.9	7.9	5.2	6.2	4.7	29.6	5.5	2.1	6.5	5.4	4.8	9.4	2.5	2.9	37.7	33.8	11.333333333333336	22.28759367871949
1565034_s_at	153.0	47.3	18.6	16.6	17.0	29.9	35.8	38.2	9.4	41.1	26.2	51.9	13.5	29.8	36.8	31.1	12.2	32.4	35.599999999999994	20.42304188043192
1565065_at	10.5	4.2	13.0	4.7	5.2	7.8	15.9	30.3	35.8	8.5	8.2	6.9	4.5	6.2	14.0	53.0	45.2	7.1	15.61111111111111	21.986195351419884
1565105_at	49.1	2.0	2.2	17.7	13.6	2.4	15.6	4.7	23.5	2.4	1.9	2.8	1.9	2.0	3.3	2.7	18.1	11.9	9.87777777777778	28.10635763616245
1565162_s_at	97.0	77.3	1254.7	620.7	726.9	212.6	186.8	2638.5	177.6	542.8	3533.5	143.2	107.5	1403.0	229.1	145.2	138.8	90.9	684.7833333333334	32.46945141780848
1565242_at	51.0	16.3	5.1	3.5	2.7	2.5	4.4	3.7	2.3	14.4	12.7	20.4	3.9	1.9	4.9	41.2	8.0	24.8	12.42777777777778	25.992458528482953
1565306_a_at	46.0	41.3	5.8	8.6	2.1	6.8	6.0	16.0	2.8	4.5	25.5	9.6	33.4	18.4	7.8	2.6	12.1	7.9	14.288888888888888	21.640195274994127
1565320_at	95.7	12.8	3.4	7.6	3.0	4.5	16.0	6.1	7.2	21.1	12.6	4.6	4.7	26.9	18.0	28.5	39.0	46.9	19.922222222222217	26.23311390457238
1565339_at	112.9	6.5	15.2	11.0	14.7	20.4	19.7	4.9	5.1	24.9	25.7	31.3	26.1	21.6	20.1	62.3	29.9	22.1	26.35555555555556	21.88963411335919
1565358_at	9823.4	72.7	90.4	215.8	69.0	836.0	1314.6	1050.1	133.7	607.8	432.1	924.2	740.6	584.5	2065.2	1297.8	752.7	648.0	1203.2555555555557	42.1364783017067
1565389_s_at	6.0	12.4	24.6	12.4	5.9	11.0	6.2	47.3	62.5	7.1	61.0	19.0	5.9	7.0	24.5	27.3	11.6	20.4	20.67222222222222	20.30192734867168
1565406_a_at	50.5	8.0	2.5	1.7	1.2	1.7	1.7	2.3	10.6	13.4	5.9	8.8	20.1	2.2	7.6	4.0	5.2	4.4	8.433333333333332	31.51676532941538
1565424_at	11.9	3.4	2.5	2.6	2.8	2.6	12.9	1.3	1.5	3.7	2.7	7.1	19.5	19.3	2.5	5.0	17.1	30.5	8.272222222222222	23.239751386783308
1565483_at	193.5	24.2	14.8	296.8	120.7	114.1	11.6	79.5	31.6	55.6	39.6	14.3	13.7	142.2	41.9	58.6	13.3	26.3	71.79444444444444	24.46141021557537
1565549_at	69.3	5.8	21.4	24.9	11.9	9.8	6.1	10.9	6.4	4.4	11.8	6.0	9.3	29.3	7.7	5.2	12.8	6.7	14.42777777777778	24.464100019610324
1565558_at	20.9	11.5	9.4	15.9	37.8	8.5	16.7	8.7	6.4	7.8	3.2	7.7	10.9	74.5	10.2	38.4	11.3	41.2	18.944444444444443	21.846945306483995
1565563_at	2.0	0.3	0.2	0.3	9.9	1.6	1.2	5.5	0.8	1.2	1.5	11.6	8.7	10.0	17.4	0.7	10.4	0.8	4.672222222222222	25.783049593540774
1566807_a_at	9.1	4.7	4.3	2.9	1.6	8.9	1.5	3.0	3.9	4.3	7.8	8.4	3.4	2.5	2.9	4.9	90.3	4.5	9.383333333333333	49.64060286506033
1565583_at	21.8	9.2	4.6	7.2	3.8	10.7	9.7	8.6	7.1	2.7	6.1	13.6	10.9	6.7	8.3	9.0	24.5	48.8	11.850000000000001	20.847642858986774
1565585_at	110.8	3.4	25.4	9.9	10.8	32.8	8.3	11.5	33.6	8.2	25.8	53.7	53.7	46.9	50.7	36.5	13.6	3.5	29.950000000000003	20.495005392302172
1565596_at	27.5	2.3	0.9	2.3	0.8	7.2	2.5	1.3	2.2	2.3	1.5	5.3	4.5	3.3	4.9	8.5	4.1	14.8	5.344444444444444	27.847075451803676
1565616_at	41.9	5.6	3.7	3.4	3.6	20.9	3.3	1.5	3.1	5.4	10.3	11.8	20.1	13.8	13.4	6.3	4.2	7.1	9.966666666666667	22.662547814140666
1565633_at	26.9	5.1	11.0	11.1	9.0	4.6	4.0	7.2	0.6	3.7	2.1	5.2	1.3	15.0	13.5	3.6	5.3	25.2	8.577777777777776	20.17100915226373
1565637_at	73.1	6.3	1.6	13.4	23.2	3.1	14.7	33.5	4.1	3.2	13.4	19.2	12.8	19.1	70.4	35.9	28.4	11.4	21.488888888888884	22.277406168669756
1565653_at	47.7	2.4	0.5	0.9	9.7	11.0	9.3	12.9	14.2	5.2	2.7	6.1	19.0	14.7	33.5	15.0	13.0	33.3	13.950000000000001	20.780231982338677
1565657_at	22.7	0.5	9.6	4.9	7.9	10.9	1.3	0.2	1.7	0.2	2.5	1.3	13.0	8.2	0.3	14.6	2.1	8.4	6.127777777777776	23.538858509835524
1565659_at	71.3	14.7	7.3	6.2	4.1	9.8	6.7	6.7	7.2	12.0	6.8	61.4	35.0	11.8	9.4	45.9	19.0	15.9	19.511111111111106	23.698516018266158
1565660_at	15.6	3.8	5.7	17.1	3.5	3.1	3.7	17.7	3.4	37.3	4.0	47.6	36.2	16.0	12.3	35.0	17.5	59.0	18.805555555555557	20.848537492775424
1565671_a_at	84.6	37.1	3.7	12.1	9.4	25.8	12.6	21.4	4.7	6.4	5.2	18.0	15.0	11.1	40.4	43.5	111.7	16.1	26.6	25.020083585124446
1565673_at	68.7	3.8	9.5	1.0	5.0	12.8	22.3	9.6	0.8	3.1	23.6	18.0	34.2	17.2	27.3	37.1	18.1	47.1	19.95555555555556	20.571301098833946
1565692_at	12.1	5.9	18.4	25.5	76.7	17.0	7.7	12.7	10.9	4.7	25.5	11.7	28.3	116.8	10.1	8.8	7.9	8.0	22.705555555555556	28.90909425692495
1565698_at	85.1	7.6	1.5	12.6	5.3	14.8	1.3	12.9	21.5	3.3	8.9	24.6	14.2	16.7	17.2	31.6	27.8	6.1	17.38888888888889	25.10738560804248
1565742_at	31.7	12.0	0.4	9.5	6.4	1.6	1.0	3.8	2.0	7.9	6.8	0.6	1.9	3.7	0.6	11.2	25.7	2.2	7.166666666666667	27.898362150140947
1565743_at	61.3	24.7	35.8	37.7	67.9	121.0	48.3	99.4	58.3	61.0	42.2	32.9	35.3	304.7	66.9	63.7	56.9	15.5	68.52777777777779	21.4627452245497
1565751_at	68.5	5.9	5.1	7.2	5.1	10.3	6.0	6.3	4.5	7.9	12.7	27.4	7.5	8.9	3.9	8.2	22.1	7.8	12.516666666666667	27.91182075146675
1565776_at	24.2	29.7	4.0	44.0	74.0	97.9	37.8	55.2	9.8	37.3	67.1	10.2	47.3	230.6	72.9	57.0	26.0	22.9	52.66111111111111	22.20687179151346
1565787_at	219.1	7.4	23.5	33.1	23.3	49.1	30.6	31.1	46.4	57.1	46.6	66.8	58.3	61.8	25.5	66.2	28.2	31.6	50.31666666666667	20.681137548998123
1565788_at	17.9	0.8	8.9	3.7	4.6	2.8	1.4	1.5	8.3	1.4	6.4	2.0	3.8	1.3	0.9	7.3	3.9	3.5	4.466666666666666	21.598143209642018
1565799_at	7.5	2.6	0.7	0.5	3.1	0.5	0.4	0.5	0.3	7.7	0.1	2.2	0.5	11.1	0.4	0.3	19.3	1.8	3.305555555555555	35.29449557398478
1565800_x_at	22.7	0.2	6.2	0.4	2.0	4.4	2.8	0.8	7.7	0.3	5.1	0.3	7.7	3.7	2.4	7.6	4.1	6.6	4.722222222222221	25.416424167353384
1565803_at	124.7	9.8	8.4	28.7	37.4	10.0	47.2	52.6	12.1	53.0	14.0	13.6	43.1	12.2	10.9	54.9	12.4	19.7	31.372222222222224	21.20245510417552
1565832_at	18.4	20.3	4.5	11.7	8.5	6.9	5.6	22.8	54.0	6.1	6.2	3.8	4.8	16.2	5.8	8.3	15.6	5.3	12.488888888888889	21.959495029826908
1565837_at	120.1	24.8	9.2	8.5	20.6	11.0	0.9	17.4	7.9	12.0	1.8	14.4	12.3	17.8	26.4	6.5	35.9	6.5	19.666666666666668	30.994094880423095
1565861_at	7.1	3.0	2.3	21.3	19.6	25.3	14.8	46.1	3.5	2.1	16.2	60.2	23.0	58.9	25.8	6.6	11.2	6.1	19.616666666666667	21.444212777696773
1565866_a_at	14.0	6.5	2.7	7.1	20.4	3.5	3.5	4.4	3.4	4.3	19.0	22.6	7.7	8.8	3.8	27.6	47.5	24.8	12.866666666666667	21.424590269375766
1565890_at	5.6	27.2	1.6	3.9	3.7	4.6	4.5	15.5	11.0	1.4	26.4	5.7	33.0	6.6	16.6	1.9	8.7	34.5	11.8	21.616681891908705
1565894_at	90.7	8.2	8.7	10.9	7.7	83.9	8.9	36.7	39.7	10.2	14.0	31.0	15.9	9.8	91.3	61.1	27.6	13.4	31.650000000000002	21.625263723358774
1565895_at	11.9	38.0	3.9	27.4	4.1	8.5	3.6	2.1	4.3	4.2	18.5	4.6	2.5	28.1	7.3	8.6	4.2	4.5	10.349999999999998	23.337680050712468
1565897_at	57.2	19.1	2.2	4.1	24.4	2.1	2.5	6.1	28.4	19.8	15.6	58.5	29.3	7.3	17.4	6.3	4.4	4.9	17.2	23.152899978992984
1565898_at	94.6	21.2	26.2	10.6	13.7	26.8	11.8	2.6	7.9	7.3	19.4	3.1	26.2	14.6	39.3	23.0	30.6	20.7	22.200000000000003	21.26069925115266
1565905_at	246.9	42.1	11.4	10.0	16.6	50.3	32.4	22.9	54.3	58.5	53.6	42.2	43.2	83.0	88.7	67.3	13.1	32.8	53.85	22.736430548284414
1565915_at	4.4	4.3	1.2	3.8	2.5	3.9	14.0	4.5	9.0	10.8	5.1	32.4	1.6	39.9	3.2	2.4	3.5	3.9	8.355555555555554	29.33231861353126
1565920_at	119.7	1.9	19.2	44.2	6.2	11.2	28.9	1.0	1.2	12.8	18.6	5.0	45.5	13.0	40.3	75.4	46.4	27.4	28.772222222222222	24.22566529900778
1565921_a_at	12.5	7.1	30.4	19.4	15.6	15.5	5.5	75.7	26.3	3.1	25.0	8.3	7.3	10.6	6.6	7.1	16.4	17.3	17.20555555555556	22.008972793518293
1565924_a_at	36.8	4.1	4.1	1.8	3.4	1.2	8.3	3.0	2.2	2.4	1.3	4.8	4.0	2.8	2.2	1.6	29.2	8.1	6.738888888888889	33.48111610237583
1565929_s_at	13.2	2.2	3.3	6.4	4.9	4.2	4.5	4.9	3.4	5.3	3.5	29.6	7.3	4.9	7.1	9.0	11.6	38.9	9.122222222222222	24.38725020544425
1565934_at	9.3	7.1	11.0	0.8	1.9	3.9	9.2	16.4	1.6	2.3	3.0	1.7	4.0	26.5	34.6	22.7	4.4	42.8	11.288888888888888	25.279653798605473
1565936_a_at	26.2	2.9	8.7	1.3	5.9	2.2	1.7	3.2	8.3	0.9	7.9	3.1	2.4	10.3	23.8	16.7	8.7	2.3	7.583333333333333	22.813956101563484
1565937_a_at	29.9	3.1	2.3	5.7	0.6	1.0	8.8	1.9	1.2	10.5	3.5	1.4	0.7	1.3	13.5	1.0	4.5	2.5	5.188888888888889	31.706796863320797
1565999_at	17.6	4.4	5.6	2.1	1.1	2.4	8.8	3.2	4.5	1.6	2.7	5.9	1.9	3.0	4.7	2.6	24.0	7.3	5.7444444444444445	23.713615625615223
1566002_at	303.3	5.1	17.8	5.3	27.5	28.2	30.3	29.6	31.3	57.4	27.7	43.8	90.8	39.3	82.3	126.6	56.0	7.1	56.077777777777776	28.34115007746332
1566040_at	65.5	1.9	6.8	2.2	1.7	1.4	2.5	3.5	8.9	4.5	2.4	2.3	8.1	2.3	28.0	3.0	6.1	4.2	8.627777777777776	41.01721442086747
1566041_at	20.3	6.5	7.2	10.4	3.7	3.4	13.4	7.6	4.8	1.6	3.7	6.6	21.1	30.0	3.6	6.0	35.8	6.2	10.66111111111111	21.02670728129027
1566042_at	26.2	10.4	16.9	2.6	3.6	2.2	3.7	7.9	6.2	2.8	4.5	1.1	6.4	11.7	7.6	13.2	11.0	46.8	10.266666666666667	24.63411250451198
1566043_at	27.3	23.8	8.5	0.7	20.8	5.4	8.9	2.5	1.2	1.5	2.6	6.0	2.6	26.2	2.0	1.6	2.6	3.0	8.177777777777777	26.222571868057614
1566044_at	171.7	27.1	6.3	7.3	13.1	51.5	12.5	43.5	35.5	17.6	7.5	27.6	86.9	44.5	56.9	18.5	22.9	49.9	38.93333333333333	23.189572288015732
1566081_at	5.3	8.3	1.3	2.2	2.0	1.3	0.8	2.1	1.7	2.6	1.3	2.5	2.0	1.7	3.1	3.7	13.0	2.5	3.1888888888888896	21.6363245478879
1566109_at	53.3	4.8	2.2	2.9	0.9	10.2	4.5	3.9	3.2	2.5	17.6	4.9	1.0	3.2	1.7	19.4	14.2	7.2	8.755555555555555	32.55171655100981
1566124_a_at	73.7	12.7	5.2	7.2	28.4	3.5	2.3	28.7	6.3	18.5	12.0	4.9	15.4	32.7	4.2	3.8	4.7	34.4	16.58888888888889	24.74639822360946
1566126_at	50.4	3.0	4.5	7.0	3.0	6.6	20.7	2.3	5.2	1.5	1.5	3.0	5.0	5.6	36.5	30.5	6.7	4.6	10.977777777777778	29.339096912929413
1566127_at	34.1	4.2	2.5	3.8	4.3	3.0	3.6	4.1	1.9	7.0	2.7	14.0	6.7	2.7	5.6	4.5	10.7	26.4	7.877777777777778	25.548690520969142
1566134_at	31.7	17.9	23.1	24.1	25.0	117.4	7.4	12.6	87.1	18.5	22.1	27.8	23.8	161.5	43.0	20.0	37.4	127.3	45.98333333333333	22.50314648160135
1566135_at	114.6	11.4	8.7	9.9	8.4	11.2	6.1	7.3	6.6	35.1	10.3	18.1	52.0	49.4	31.9	13.0	84.1	18.2	27.572222222222216	25.072088954038012
1566139_at	77.4	10.1	6.9	3.6	4.9	5.8	6.7	8.8	7.4	5.0	11.5	47.5	34.7	10.5	44.7	5.1	20.1	22.7	18.522222222222226	24.88600510181373
1566156_at	38.4	5.8	44.3	9.2	5.2	8.5	18.4	24.3	7.8	25.4	11.7	17.4	59.3	6.7	18.3	21.3	91.5	49.5	25.722222222222225	20.481256794799798
1566158_at	69.7	3.4	7.2	3.0	6.2	5.9	3.2	2.7	9.9	8.7	5.6	3.1	23.8	13.6	19.5	22.5	37.4	16.4	14.544444444444444	26.28066992777731
1566161_at	7.6	5.1	1.3	2.5	14.9	2.6	1.9	2.9	24.1	2.3	9.0	1.7	7.5	4.2	3.0	7.8	4.5	4.2	5.95	21.834869147867586
1566202_at	48.9	0.5	7.8	1.9	0.8	1.1	5.9	1.0	1.4	1.9	0.8	27.0	1.4	9.3	2.7	18.3	7.5	2.0	7.78888888888889	36.5625424558557
1566204_at	148.9	8.7	3.8	2.3	24.6	16.7	17.1	26.4	23.3	36.1	29.8	21.5	47.3	31.9	76.2	52.5	7.3	34.7	33.83888888888889	23.101786263754718
1566215_at	3.8	4.9	2.2	1.6	1.2	1.7	1.7	1.6	1.9	2.9	1.9	6.1	2.8	1.5	3.2	14.5	6.9	5.9	3.683333333333333	20.08158413363684
1566222_at	53.1	4.2	15.9	5.6	6.1	12.2	11.7	13.4	1.8	1.3	4.9	4.7	8.3	34.2	4.7	5.9	15.6	8.6	11.788888888888886	24.874410511355812
1566236_at	7.8	6.3	4.8	3.7	1.8	2.9	17.5	4.9	11.6	10.4	53.0	84.5	39.8	41.4	14.6	50.4	47.8	52.3	25.305555555555557	22.189633848816076
1566249_at	163.9	26.2	19.7	11.0	35.7	36.3	32.1	11.8	11.2	8.9	63.2	46.4	48.3	34.8	24.2	62.6	8.7	33.5	37.69444444444444	21.782432894984254
1566269_at	84.9	6.8	3.8	16.6	4.7	19.0	26.5	31.9	6.5	5.0	32.6	13.8	10.8	20.7	46.9	21.5	14.1	18.8	21.383333333333336	20.940641021969487
1566271_x_at	13.4	3.7	13.3	4.7	8.0	19.4	6.5	10.3	3.9	3.4	8.8	32.1	20.2	50.5	9.7	6.4	28.8	5.3	13.8	20.678877369344324
1566277_at	113.8	27.2	13.0	12.9	34.6	40.0	23.8	4.4	7.7	8.4	51.9	65.3	10.5	62.7	9.5	47.8	5.2	10.3	30.499999999999993	21.783007621471615
1566294_at	108.9	27.9	3.4	15.5	1.8	25.1	13.8	11.8	29.6	8.7	20.2	15.3	21.8	33.9	13.4	39.7	52.9	45.5	27.177777777777777	20.84608992786029
1566362_at	42.4	7.5	26.2	15.6	6.8	3.6	1.9	17.9	3.0	1.6	5.1	3.9	19.7	3.0	52.8	3.5	7.9	5.4	12.655555555555553	26.43246637379706
1566403_at	81.4	7.6	23.7	2.3	0.7	9.1	1.3	7.4	3.1	1.3	6.2	3.8	7.0	5.2	7.9	8.1	4.6	3.5	10.233333333333333	41.3705004406237
1566419_at	6.0	4.8	3.9	2.8	14.8	24.7	1.3	1.9	4.3	2.1	5.1	6.1	4.0	29.1	5.1	3.9	4.0	4.1	7.11111111111111	25.064099682253598
1566427_at	53.2	7.1	2.6	5.3	4.0	5.8	12.2	8.9	7.9	9.1	8.3	5.4	47.9	49.7	19.2	54.1	47.3	9.2	19.84444444444445	22.96640392213508
1566428_at	0.8	1.3	11.4	0.5	2.2	1.2	0.6	0.3	1.1	5.7	16.6	8.3	14.6	7.0	21.7	21.2	18.9	1.6	7.5	23.970489401343436
1566438_at	89.8	5.2	33.5	7.1	22.4	14.2	1.7	4.8	10.8	9.2	24.9	63.5	5.3	17.7	10.4	15.2	55.8	4.0	21.97222222222222	25.24246338315767
1566439_at	20.0	13.3	0.7	1.2	0.7	0.8	5.8	1.1	17.3	7.6	4.0	3.9	0.6	1.7	5.0	12.5	2.6	2.5	5.627777777777777	24.78705169313355
1566441_at	9.0	3.3	2.2	3.1	15.0	1.8	16.4	5.8	2.2	15.9	4.5	6.3	5.4	10.9	7.0	32.7	8.3	42.8	10.700000000000001	23.570912267837326
1566447_at	9.0	9.4	5.6	8.5	27.1	2.8	4.0	16.6	19.9	29.2	8.4	54.8	8.2	49.3	31.0	6.1	12.5	56.2	19.922222222222224	20.29295521017585
1566448_at	19.8	9.2	8.2	46.5	6.3	41.8	15.6	14.4	19.7	8.0	13.5	19.7	19.1	14.3	24.1	56.5	122.7	16.1	26.416666666666668	24.035550256451153
1566449_at	9.0	1.7	1.9	2.8	1.2	1.9	3.8	5.1	13.2	1.0	1.5	1.7	4.0	1.7	4.6	2.3	3.7	1.9	3.5	20.287676582438678
1566459_at	192.8	2.5	12.8	6.3	3.0	29.9	34.4	60.8	41.0	16.2	27.0	33.5	34.7	22.6	53.3	60.4	57.6	32.4	40.06666666666666	24.26894035272963
1566461_at	17.3	25.9	6.7	3.8	3.2	5.4	4.7	3.5	5.7	3.8	7.3	6.1	7.2	31.4	2.9	2.5	2.9	21.7	9.0	22.379076059290064
1566463_at	11.8	2.7	15.2	7.0	1.7	3.4	10.6	18.2	10.3	27.9	3.3	35.1	3.9	19.5	41.7	28.3	68.0	22.9	18.416666666666668	21.310343751418657
1566464_at	3.4	6.1	2.8	0.9	2.5	4.6	2.8	2.3	1.2	21.7	3.7	5.9	9.3	5.1	28.6	1.7	9.9	12.3	6.933333333333334	24.516612060593765
1566478_at	4.3	1.7	2.2	1.9	0.8	13.2	13.2	17.2	1.5	1.8	1.7	4.0	1.4	8.6	3.9	2.3	3.6	12.6	5.3277777777777775	22.276289048127307
1566487_at	71.0	14.9	21.2	1.1	3.5	28.9	3.2	9.6	12.1	18.7	43.0	25.3	6.6	14.5	40.4	64.3	8.6	3.9	21.71111111111111	21.823343061468996
1566511_at	89.3	12.3	0.9	1.8	1.6	18.4	23.9	8.0	28.0	17.4	26.2	7.0	29.5	45.5	40.4	36.0	59.3	4.3	24.988888888888887	21.198747860326485
1566515_at	55.9	2.4	9.7	13.9	11.1	21.0	6.0	11.9	12.4	8.6	12.2	3.3	15.5	10.9	7.5	18.6	15.0	1.4	13.183333333333334	20.67460159688096
1566524_a_at	66.7	5.3	4.1	5.0	5.4	12.8	2.6	14.2	6.7	4.2	5.2	9.4	7.8	38.8	22.3	9.6	6.0	10.0	13.116666666666667	27.751388038638613
1566539_at	5.4	16.8	23.0	18.4	58.9	36.9	9.1	12.8	2.1	3.2	22.4	11.4	7.1	34.4	4.3	2.6	19.0	4.4	16.233333333333334	21.093225864436448
1566543_at	49.6	1.7	4.6	2.3	11.2	2.3	20.1	33.2	21.2	11.5	5.1	66.4	22.1	20.2	41.4	52.5	15.9	7.2	21.58333333333333	20.63914331519232
1566585_at	8.7	13.4	1.8	12.5	1.5	2.3	0.8	7.7	5.7	1.2	2.9	6.7	3.2	21.0	2.4	4.3	5.6	6.1	5.988888888888889	20.065811606503193
