ID_REF	VALUE
205165_at	5.673267198
205166_at	8.094369362
205167_s_at	6.803576919
205168_at	7.270010092
205169_at	6.428286781
205170_at	5.810514549
205171_at	6.559432782
205172_x_at	9.256834027
205173_x_at	9.114846684
205174_s_at	6.567520836
205175_s_at	4.901710092
205176_s_at	8.683128608
205177_at	4.189959936
205178_s_at	7.855364823
205179_s_at	5.143047706
205180_s_at	6.972891143
205181_at	6.004226662
205182_s_at	6.60647322
205183_at	2.938594191
205184_at	4.924663824
205185_at	7.174134956
205186_at	5.186706434
205187_at	5.709208139
205188_s_at	6.932631567
205189_s_at	6.817068937
205190_at	10.96684286
205191_at	7.042459722
205192_at	6.489708974
205193_at	8.342317194
205194_at	6.729048841
205195_at	7.296015061
205196_s_at	7.359478164
205197_s_at	6.236232754
205198_s_at	5.197603945
205199_at	8.502954289
205200_at	6.088832272
205201_at	6.65103454
205202_at	10.27371381
205203_at	7.225645085
205204_at	7.107862011
205205_at	6.907040279
205206_at	6.875727473
205207_at	8.335068035
205208_at	8.036273749
205209_at	5.372692843
205210_at	5.985864206
205211_s_at	7.076255063
205212_s_at	5.217552948
205213_at	5.632037603
205214_at	7.583506732
205215_at	5.439646898
205216_s_at	3.842967261
205217_at	6.551356942
205218_at	6.762555265
205219_s_at	7.886581837
205220_at	9.812299142
205221_at	6.073786755
205222_at	4.906751365
205223_at	6.278058559
205224_at	6.760848239
205225_at	3.550310988
205226_at	4.73138947
205227_at	6.815076015
205228_at	6.670705814
205229_s_at	3.716861859
205230_at	4.612179706
205231_s_at	5.026006514
205232_s_at	6.791691436
205233_s_at	6.891662742
205234_at	5.271960601
205235_s_at	7.575976586
205236_x_at	6.694432327
205237_at	6.596006885
205238_at	6.995789973
205239_at	9.194744904
205240_at	7.974228744
205241_at	9.563647279
205242_at	5.182080977
205243_at	5.48542789
205244_s_at	5.25685749
205245_at	6.965031012
205246_at	7.028606405
205247_at	7.290406534
205248_at	6.834235751
205249_at	6.366392598
205250_s_at	6.075046728
205251_at	8.462792828
205252_at	6.091156658
205253_at	4.799055855
205254_x_at	4.431258498
205255_x_at	9.020323433
205256_at	5.800838156
205257_s_at	4.756920069
205258_at	7.225091137
205259_at	7.865649317
205260_s_at	8.117779039
205261_at	5.425544564
205262_at	4.848844939
205263_at	10.29992785
205264_at	8.091813035
205265_s_at	5.308301108
205266_at	7.661615567
205267_at	6.458616143
205268_s_at	3.611663211
205269_at	8.551582204
205270_s_at	8.54736686
205271_s_at	5.411738679
205272_s_at	5.675284235
205273_s_at	8.674183796
205274_at	4.004829449
205275_at	4.822468065
205276_s_at	6.423547577
205277_at	5.518188464
205278_at	6.410018367
205279_s_at	3.312778897
205280_at	3.17627865
205281_s_at	7.358674588
205282_at	7.721480329
205283_at	6.185073209
205284_at	6.841177795
205285_s_at	4.906210978
205286_at	5.976532894
205287_s_at	3.833752552
205288_at	3.039403589
205289_at	7.23333503
205290_s_at	7.170607744
205291_at	7.105418798
205292_s_at	11.54430167
205293_x_at	6.021060864
205294_at	5.78275242
205295_at	4.202777626
205296_at	5.229433825
205297_s_at	5.080643569
205298_s_at	6.490948923
205299_s_at	3.59710552
205300_s_at	6.732809716
205301_s_at	6.164177976
205302_at	3.033203037
205303_at	6.880200851
205304_s_at	6.944158379
205305_at	5.226781101
205306_x_at	5.366859129
205307_s_at	3.4388389
205308_at	5.691590729
205309_at	3.938657689
205310_at	7.683328677
205311_at	9.307304927
205312_at	6.143094929
205313_at	8.169777747
205314_x_at	4.161340503
205315_s_at	8.068061158
205316_at	4.79600892
205317_s_at	3.938657689
205318_at	4.400522439
205319_at	3.905047328
205320_at	5.957840814
205321_at	9.167542486
205322_s_at	7.726105538
205323_s_at	7.601106271
205324_s_at	8.916987516
205325_at	4.420191345
205326_at	7.174758508
205327_s_at	7.023454246
205328_at	3.233276723
205329_s_at	6.586552494
205330_at	4.908407898
205331_s_at	6.357927612
205332_at	5.644471173
205333_s_at	7.329324973
205334_at	5.425539849
205335_s_at	9.911862069
205336_at	3.641394052
205337_at	3.21017998
205338_s_at	3.834392144
205339_at	8.27173893
205340_at	7.285881707
205341_at	6.622492247
205342_s_at	7.407843923
205343_at	6.02056802
205344_at	5.404062738
205345_at	8.140279071
205346_at	5.99848027
205347_s_at	5.068332759
205348_s_at	4.373349702
205349_at	7.339349319
205350_at	4.556898014
205351_at	6.648685144
205352_at	5.112665713
205353_s_at	10.15793246
205354_at	4.887519089
205355_at	5.699180975
205356_at	8.599903555
205357_s_at	3.792022602
205358_at	2.977746341
205359_at	3.623077527
205360_at	5.01857463
205361_s_at	9.038610413
205362_s_at	5.220906297
205363_at	3.236065304
205364_at	7.427516026
205365_at	4.943516588
205366_s_at	8.744734727
205367_at	6.71703011
205368_at	4.566439083
205369_x_at	5.190438721
205370_x_at	9.431627996
205371_s_at	4.336510924
205372_at	3.736629082
205373_at	3.661424878
205374_at	7.117295765
205375_at	5.242901338
205376_at	5.067639861
205377_s_at	5.283215811
205378_s_at	3.801520266
205379_at	7.086003193
205380_at	3.334387895
205381_at	5.211426986
205382_s_at	8.241314788
205383_s_at	6.908850259
205384_at	5.144791666
205385_at	4.357089699
205386_s_at	3.443895389
205387_s_at	6.154356387
205388_at	5.828591864
205389_s_at	3.618508661
205390_s_at	4.195110478
205391_x_at	5.308301108
205392_s_at	7.524366715
205393_s_at	6.497697559
205394_at	7.269591843
205395_s_at	7.246065206
205396_at	4.769471255
205397_x_at	5.718415336
205398_s_at	7.325761922
205399_at	4.100821565
205400_at	4.666999505
205401_at	8.210311298
205402_x_at	8.542272152
205403_at	10.01553258
205404_at	7.201042453
205405_at	7.217096149
205406_s_at	6.97609118
205407_at	5.728103809
205408_at	5.863342023
205409_at	6.541155452
205410_s_at	4.694754344
205411_at	4.508357167
205412_at	9.605983625
205413_at	2.997946123
205414_s_at	5.610284484
205415_s_at	6.863828644
205416_s_at	5.959171196
205417_s_at	10.43972356
205418_at	5.76874839
205419_at	7.125215335
205420_at	7.559367877
205421_at	3.124702079
205422_s_at	4.915845655
205423_at	7.738915196
205424_at	5.664677265
205425_at	5.361247815
205426_s_at	4.621463227
205427_at	6.839593008
205428_s_at	5.185770412
205429_s_at	5.01519168
205430_at	3.228757835
205431_s_at	4.967770869
205432_at	6.925369672
205433_at	3.292560529
205434_s_at	8.442660729
205435_s_at	5.409525614
205436_s_at	9.991648306
205437_at	6.459830801
205438_at	5.596714689
205439_at	5.048047186
205440_s_at	2.546098416
205441_at	7.578362963
205442_at	4.310652831
205443_at	7.157280914
205444_at	3.747927085
205445_at	4.114129635
205446_s_at	5.888589032
205447_s_at	5.688807599
205448_s_at	6.581841468
205449_at	8.138768088
205450_at	7.003324216
205451_at	5.640297824
205452_at	7.119403262
205453_at	8.552602192
205454_at	5.381615838
205455_at	8.579780496
205456_at	4.184230592
205457_at	5.680501714
205458_at	5.458788945
205459_s_at	6.921197511
205460_at	6.618719425
205461_at	5.22634044
205462_s_at	8.179500578
205463_s_at	7.957865752
205464_at	4.345452321
205465_x_at	5.242947057
205466_s_at	7.225204915
205467_at	6.392252797
205468_s_at	4.907665376
205469_s_at	6.660796429
205470_s_at	8.719205557
205471_s_at	7.465496604
205472_s_at	5.798470693
205473_at	4.293998348
205474_at	8.84854343
205475_at	4.106603461
205476_at	10.43163932
205477_s_at	5.012780023
205478_at	4.496836088
205479_s_at	9.782324939
205480_s_at	9.71234871
205481_at	4.341112055
205482_x_at	7.139841411
205483_s_at	10.09922771
205484_at	5.688998214
205485_at	3.51112234
205486_at	6.621855211
205487_s_at	5.591962015
205488_at	5.339651428
205489_at	7.319588958
205490_x_at	8.570060873
205491_s_at	3.972470141
205492_s_at	3.99695207
205493_s_at	3.838659782
205494_at	5.366555617
205495_s_at	5.541451407
205496_at	2.994153551
205497_at	6.141953627
205498_at	3.608991214
205499_at	6.174985851
205500_at	6.229750913
205501_at	8.680400016
205502_at	3.907046075
205503_at	4.566676996
205504_at	5.657598981
205505_at	6.061145403
205506_at	8.720521181
205507_at	5.491056276
205508_at	6.521188641
205509_at	3.11696609
205510_s_at	5.451026015
205511_at	3.652856216
205512_s_at	8.382179118
205513_at	8.181754608
205514_at	3.24269095
205515_at	4.879315161
205516_x_at	8.76092103
205517_at	4.191206633
205518_s_at	5.211875158
205519_at	6.150318152
205520_at	5.398136336
205521_at	6.609211508
205522_at	5.69601874
205523_at	2.638427373
205524_s_at	5.493232742
205525_at	6.348882189
205526_s_at	7.890678557
205527_s_at	7.631440528
205528_s_at	3.868847759
205529_s_at	4.507156344
205530_at	5.415958399
205531_s_at	4.437058424
205532_s_at	4.380000974
205533_s_at	3.365273649
205534_at	4.493677253
205535_s_at	3.43730589
205536_at	5.81495379
205537_s_at	5.587525587
205538_at	6.961124659
205539_at	5.40972693
205540_s_at	4.566874563
205541_s_at	5.30940574
205542_at	9.055231803
205543_at	6.813236379
205544_s_at	3.612923872
205545_x_at	9.786697095
205546_s_at	8.508297443
205547_s_at	10.45689829
205548_s_at	8.654741277
205549_at	4.323211099
205550_s_at	8.663124709
205551_at	4.113019294
205552_s_at	8.783976854
205553_s_at	3.418371531
205554_s_at	5.214238572
205555_s_at	5.778315999
205556_at	2.869441761
205557_at	5.140037081
205558_at	7.125627361
205559_s_at	6.28461338
205560_at	4.828789064
205561_at	6.251505806
205562_at	7.833710884
205563_at	3.673403763
205564_at	3.983587882
205565_s_at	7.41554312
205566_at	7.960203289
205567_at	6.840294755
205568_at	8.860594995
205569_at	6.917630264
205570_at	5.277488422
205571_at	7.377351939
205572_at	8.276943224
205573_s_at	9.515533414
205574_x_at	7.329695271
205575_at	5.719083411
205576_at	3.202907014
205577_at	3.881257697
205578_at	4.91251847
205579_at	7.001330147
205580_s_at	6.42398658
205581_s_at	5.550681615
205582_s_at	6.863512252
205583_s_at	6.961956993
205584_at	5.962666656
205585_at	5.551568552
205586_x_at	4.976901657
205587_at	4.587135875
205588_s_at	7.648801637
205589_at	5.524932004
205590_at	5.12394524
205591_at	5.539793573
205592_at	4.986666713
205593_s_at	8.147838712
205594_at	8.520114316
205595_at	6.911806376
205596_s_at	8.63961224
205597_at	10.03595398
205598_at	5.409772253
205599_at	6.4749894
205600_x_at	7.300019568
205601_s_at	7.357991531
205602_x_at	4.673864598
205603_s_at	7.437490787
205604_at	5.47174341
205605_at	4.195127327
205606_at	6.917339783
205607_s_at	7.415087937
205608_s_at	4.204991905
205609_at	4.409011461
205610_at	4.39481857
205611_at	5.05129578
205612_at	3.052808404
205613_at	5.471171453
205614_x_at	6.579560372
205615_at	2.79923668
205616_at	5.441806952
205617_at	5.78352011
205618_at	7.911629258
205619_s_at	6.529434195
205620_at	4.753743899
205621_at	7.048496558
205622_at	7.252045466
205623_at	5.181108572
205624_at	7.039709125
205625_s_at	3.336398445
205626_s_at	3.182295428
205627_at	8.319877562
205628_at	6.03403956
205629_s_at	4.431316624
205630_at	3.433015391
205631_at	6.795014707
205632_s_at	8.365398503
205633_s_at	9.232401278
205634_x_at	7.342740762
205635_at	3.495795959
205636_at	4.985219009
205637_s_at	4.702084144
205638_at	3.018157523
205639_at	5.954818477
205640_at	6.950925713
205641_s_at	8.123158238
205642_at	6.749003067
205643_s_at	3.280987186
205644_s_at	11.48383499
205645_at	5.769442176
205646_s_at	5.959297453
205647_at	4.962002828
205648_at	6.97982728
205649_s_at	3.049014709
205650_s_at	3.715250359
205651_x_at	4.129199453
205652_s_at	5.518044018
205653_at	5.517937277
205654_at	5.58867295
205655_at	4.26640318
205656_at	8.601767813
205657_at	6.988670171
205658_s_at	6.754398989
205659_at	4.972186963
205660_at	7.447058889
205661_s_at	7.098350209
205662_at	6.875561096
205663_at	5.193274048
205664_at	7.778421416
205665_at	5.898918458
205666_at	5.154789303
205667_at	6.814175629
205668_at	6.19750312
205669_at	3.128901074
205670_at	5.077673815
205671_s_at	4.954529774
205672_at	7.14872439
205673_s_at	7.625651602
205674_x_at	5.368912077
205675_at	3.344216181
205676_at	5.643416602
205677_s_at	7.913179979
205678_at	3.808462238
205679_x_at	6.591631261
205680_at	8.472045216
205681_at	10.32990358
205682_x_at	6.102961415
205683_x_at	7.644231239
205684_s_at	8.168993375
205685_at	6.372628312
205686_s_at	5.659328715
205687_at	6.899209088
205688_at	6.52619762
205689_at	5.882900405
205690_s_at	9.25414594
205691_at	4.382912314
205692_s_at	5.161387579
205693_at	4.639751674
205694_at	4.010670498
205695_at	7.08948823
205696_s_at	3.233276723
205697_at	4.97178347
205698_s_at	8.718629913
205699_at	3.749042861
205700_at	4.580787942
205701_at	5.553061248
205702_at	5.575419998
205703_at	3.184037934
205704_s_at	7.471760785
205705_at	3.700821555
205706_s_at	5.209114718
205707_at	7.391932595
205708_s_at	7.340935559
205709_s_at	9.469430108
205710_at	3.233276723
205711_x_at	11.96537124
205712_at	3.291526506
205713_s_at	4.217922141
205714_s_at	4.857157453
205715_at	4.906416039
205716_at	6.865086105
205717_x_at	7.18334991
205718_at	6.951262918
205719_s_at	2.983640025
205720_at	5.003951953
205721_at	4.633096165
205722_s_at	4.054478633
205723_at	6.421046513
205724_at	4.156560307
205725_at	4.001225942
205726_at	8.136881477
205727_at	4.801628796
205728_at	2.926219547
205729_at	6.220797248
205730_s_at	6.923314435
205731_s_at	5.042787198
205732_s_at	3.626626596
205733_at	7.032313452
205734_s_at	3.606384776
205735_s_at	3.435805678
205736_at	4.26058679
205737_at	4.222639443
205738_s_at	5.067973342
205739_x_at	4.641790606
205740_s_at	7.901408473
205741_s_at	3.889315146
205742_at	4.466907424
205743_at	6.266857059
205744_at	4.870506922
205745_x_at	7.172898088
205746_s_at	6.253523694
205747_at	3.347833456
205748_s_at	8.707982143
205749_at	4.420362703
205750_at	7.159510145
205751_at	2.868826937
205752_s_at	5.754456485
205753_at	3.882343474
205754_at	5.104256908
205755_at	3.995706789
205756_s_at	5.825214464
205757_at	6.100834387
205758_at	5.026190615
205759_s_at	5.968656814
205760_s_at	6.766272148
205761_s_at	6.419616014
205762_s_at	4.44509009
205763_s_at	8.372593755
205764_at	3.46214007
205765_at	8.323470381
205766_at	4.941674083
205767_at	6.417641145
205768_s_at	7.599004028
205769_at	8.548389213
205770_at	9.137412617
205771_s_at	8.46381127
205772_s_at	3.04617019
205773_at	4.125226011
205774_at	7.960352675
205775_at	6.569534341
205776_at	5.309838896
205777_at	4.154698532
205778_at	4.957518672
205779_at	6.71293261
205780_at	10.34438552
205781_at	6.158826597
205782_at	4.41702627
205783_at	4.171745635
205784_x_at	6.629008602
205785_at	5.056628535
205786_s_at	7.134366018
205787_x_at	6.923872064
205788_s_at	10.88828425
205789_at	4.03812739
205790_at	7.125234642
205791_x_at	5.048451413
205792_at	4.386234529
205793_x_at	7.107862011
205794_s_at	3.539126232
205795_at	4.425122749
205796_at	5.664096929
205797_s_at	6.216712893
205798_at	8.651157956
205799_s_at	5.475556789
205800_at	3.528507678
205801_s_at	6.257484783
205802_at	5.389902419
205803_s_at	4.688541944
205804_s_at	5.833423978
205805_s_at	6.498146886
205806_at	4.768356364
205807_s_at	8.285507687
205808_at	6.704483987
205809_s_at	6.114317974
205810_s_at	5.783586206
205811_at	7.002463897
205812_s_at	10.79741817
205813_s_at	4.964507608
205814_at	3.420433491
205815_at	10.84670895
205816_at	3.962994305
205817_at	4.881772047
205818_at	3.667284272
205819_at	5.919826216
205820_s_at	4.601398316
205821_at	4.370657121
205822_s_at	7.230606821
205823_at	5.937033187
205824_at	5.955931766
205825_at	4.825437803
205826_at	3.995265307
205827_at	4.643700278
205828_at	12.26978265
205829_at	6.839712833
205830_at	3.102474687
205831_at	5.794919338
205832_at	4.469819633
205833_s_at	4.825954579
205834_s_at	3.608651704
205835_s_at	4.545583078
205836_s_at	6.777292431
205837_s_at	2.731962619
205838_at	3.999198183
205839_s_at	4.693623217
205840_x_at	3.755934601
205841_at	6.16326476
205842_s_at	6.944158379
205843_x_at	7.794124193
205844_at	8.874860909
205845_at	5.981907693
205846_at	6.498821047
205847_at	6.675549727
205848_at	4.285973191
205849_s_at	11.13737245
205850_s_at	3.716861859
205851_at	6.744168611
205852_at	3.726967929
205853_at	5.163769633
205854_at	6.721814997
205855_at	4.634789099
205856_at	2.804585917
205857_at	4.300398588
205858_at	4.377235683
205859_at	6.402432238
205860_x_at	4.432903977
205861_at	5.055052402
205862_at	2.76900846
205863_at	6.357093523
205864_at	5.728358258
205865_at	6.141761561
205866_at	5.128986567
205867_at	2.911094124
205868_s_at	5.164979847
205869_at	3.599532702
205870_at	7.887652309
205871_at	3.495336425
205872_x_at	5.990211453
205873_at	6.125105671
205874_at	6.780051517
205875_s_at	7.608917064
205876_at	3.207361095
205877_s_at	6.579969573
205878_at	4.772093783
205879_x_at	5.23657058
205880_at	5.53572213
205881_at	5.042454496
205882_x_at	9.854741433
205883_at	3.755210347
205884_at	4.534892096
205885_s_at	4.459283251
205886_at	9.612554177
205887_x_at	5.295892705
205888_s_at	4.515372897
205889_s_at	2.97129571
205890_s_at	8.072129281
205891_at	8.751943697
205892_s_at	8.459079057
205893_at	2.738137232
205894_at	8.835231456
205895_s_at	8.239290497
205896_at	6.123904339
205897_at	5.622554637
205898_at	4.734426561
205899_at	2.894724857
205900_at	4.255819705
205901_at	4.08501144
205902_at	4.943165796
205903_s_at	4.100267143
205904_at	7.039478783
205905_s_at	7.579465899
205906_at	5.103710507
205907_s_at	3.25365526
205908_s_at	2.896332645
205909_at	7.621981496
205910_s_at	4.566994078
205911_at	5.05256377
205912_at	3.446893479
205913_at	5.219078136
205914_s_at	4.040955599
205915_x_at	4.509273429
205916_at	3.826248359
205917_at	6.574399556
205918_at	4.539322418
205919_at	4.470314529
205920_at	4.484834424
205921_s_at	3.626548277
205922_at	5.729780553
205923_at	4.528186116
205924_at	7.64055105
205925_s_at	5.34388263
205926_at	5.468173795
205927_s_at	9.577699764
205928_at	7.538105389
205929_at	9.576652445
205930_at	8.156858333
205931_s_at	5.576587635
205932_s_at	7.7462543
205933_at	6.439823847
205934_at	3.831105154
205935_at	7.922783063
205936_s_at	6.427993659
205937_at	4.840418272
205938_at	3.343650243
205939_at	3.789077361
205940_at	3.124662067
205941_s_at	8.604208576
205942_s_at	4.00417633
205943_at	8.95853191
205944_s_at	6.044196895
205945_at	5.312047676
205946_at	6.384205629
205947_s_at	4.125056847
205948_at	4.213853169
205949_at	2.956789862
205950_s_at	5.496546634
205951_at	3.13071955
205952_at	3.155626571
205953_at	6.555120743
205954_at	3.799934962
205955_at	3.638142932
205956_x_at	7.118508049
205957_at	4.141462433
205958_x_at	3.889216965
205959_at	5.37993383
205960_at	4.239258902
205961_s_at	8.463334519
205962_at	3.278098397
205963_s_at	8.885969141
205964_at	5.468032444
205965_at	6.561301034
205966_at	4.859445112
205967_at	10.17963735
205968_at	5.716352524
205969_at	3.738439449
205970_at	5.248390192
205971_s_at	3.927292721
205972_at	4.457238149
205973_at	4.373192437
205974_at	2.877645977
205975_s_at	7.445932027
205976_at	4.54209451
205977_s_at	6.968643206
205978_at	3.333165955
205979_at	4.322492507
205980_s_at	7.684316395
205981_s_at	8.167232433
205982_x_at	5.131002594
205983_at	6.348789136
205984_at	3.315218967
205985_x_at	4.7639756
205986_at	7.539346317
205987_at	6.214336576
205988_at	7.133385997
205989_s_at	3.01981141
205990_s_at	9.286441372
205991_s_at	6.522526548
205992_s_at	7.023753944
205993_s_at	6.157578306
205994_at	4.257074169
205995_x_at	7.536363272
205996_s_at	7.419143987
205997_at	4.713836748
205998_x_at	6.523882083
205999_x_at	6.005217364
206000_at	6.843330553
206001_at	4.049699749
206002_at	3.826039616
206003_at	5.880345551
206004_at	3.995265307
206005_s_at	6.097641766
206006_s_at	5.161387579
206007_at	2.973744987
206008_at	5.287036951
206009_at	4.844788271
206010_at	4.940822335
206011_at	6.407233837
206012_at	3.722902267
206013_s_at	3.629296762
206014_at	4.432023509
206015_s_at	8.803864933
206016_at	7.199921951
206017_at	3.779583217
206018_at	3.217369784
206019_at	6.324145236
206020_at	6.250485792
206021_at	3.756149124
206022_at	3.567463358
206023_at	5.239655415
206024_at	3.400428096
206025_s_at	9.366240076
206026_s_at	8.944067958
206027_at	7.477929115
206028_s_at	6.420421507
206029_at	3.181155729
206030_at	3.416423011
206031_s_at	6.343168065
206032_at	3.58029628
206033_s_at	3.484879963
206034_at	7.133983518
206035_at	3.747711202
206036_s_at	7.0783372
206037_at	7.115181454
206038_s_at	5.044266037
206039_at	3.872926706
206040_s_at	3.711464669
206042_x_at	6.535039504
206043_s_at	9.574915703
206044_s_at	5.506400271
206045_s_at	3.359335114
206046_at	5.12394524
206047_at	5.650679974
206048_at	5.740232514
206049_at	6.119012468
206050_s_at	8.698251528
206051_at	4.172041401
206052_s_at	9.939397718
206053_at	5.355944807
206054_at	3.580073935
206055_s_at	10.19719636
206056_x_at	7.34228484
206057_x_at	5.243726551
206058_at	3.929905776
206059_at	9.004961308
206060_s_at	5.196078573
206061_s_at	8.581497544
206062_at	4.950041764
206063_x_at	6.544915811
206064_s_at	5.491888056
206065_s_at	3.534020837
206066_s_at	7.199935649
206067_s_at	3.704747035
206068_s_at	3.331665922
206069_s_at	3.081601069
206070_s_at	3.788501502
206071_s_at	3.661424878
206072_at	4.309075804
206073_at	4.62455766
206074_s_at	10.53943973
206075_s_at	7.911103353
206076_at	5.369611409
206077_at	5.311135854
206078_at	4.666225823
206079_at	3.843509235
206080_at	5.970781223
206081_at	6.706399845
206082_at	4.998856273
206083_at	5.390236755
206084_at	3.891349261
206085_s_at	5.507830622
206086_x_at	6.40398694
206087_x_at	7.580772895
206088_at	5.647943197
206089_at	4.104007516
206090_s_at	6.012739391
206091_at	2.566960555
206092_x_at	6.54712113
206093_x_at	6.056477916
206094_x_at	5.645761481
206095_s_at	9.859949513
206096_at	6.147188921
206097_at	7.55757636
206098_at	4.348849324
206099_at	6.119012468
206100_at	6.294204675
206101_at	5.968008179
206102_at	8.438773247
206103_at	4.390100387
206104_at	5.104813263
206105_at	3.828339768
206106_at	5.910297346
206107_at	4.306772572
206108_s_at	10.22914627
206109_at	6.071020155
206110_at	5.330643946
206111_at	5.072172784
206112_at	2.850358241
206113_s_at	7.704305075
206114_at	6.282523175
206115_at	7.67336092
206116_s_at	11.00582202
206117_at	7.827980914
206118_at	6.207976631
206119_at	4.208862352
206120_at	5.331721184
206121_at	3.874132777
206122_at	5.498697362
206123_at	6.605315055
206124_s_at	6.015927283
206125_s_at	4.584799502
206126_at	3.915932348
206127_at	5.528256111
206128_at	5.682460246
206129_s_at	5.053384619
206130_s_at	5.778114437
206131_at	4.802483618
206132_at	5.712160008
206133_at	6.288371207
206134_at	7.963239306
206135_at	2.989074296
206136_at	6.646546117
206137_at	5.487641369
206138_s_at	8.527196285
206139_at	6.161572894
206140_at	3.089516892
206141_at	5.728349264
206142_at	3.036778163
206143_at	4.027832348
206144_at	4.778874706
206145_at	2.723805704
206146_s_at	4.748851851
206147_x_at	9.061194655
206148_at	6.333812986
206149_at	4.93555646
206150_at	5.506400271
206151_x_at	4.800318346
206152_at	5.886015635
206153_at	4.512405695
206154_at	4.797818255
206155_at	3.536210263
206156_at	6.102193913
206157_at	4.830475584
206158_s_at	10.75480402
206159_at	2.737180057
206160_at	4.995546634
206161_s_at	3.725130899
206162_x_at	4.39593949
206163_at	3.031111455
206164_at	2.985293098
206165_s_at	3.036255733
206166_s_at	3.060727725
206167_s_at	5.130468524
206168_at	4.989407472
206169_x_at	5.919700105
206170_at	4.518014667
206171_at	4.98129043
206172_at	7.094225174
206173_x_at	6.393644882
206174_s_at	9.577222056
206175_x_at	5.732192743
206176_at	4.440856481
206177_s_at	3.29614272
206178_at	4.757516455
206179_s_at	4.706214551
206180_x_at	7.020971283
206181_at	4.620985975
206182_at	4.691951857
206183_s_at	5.199238195
206184_at	5.898918458
206185_at	4.708158595
206186_at	5.166527649
206187_at	6.13901331
206188_at	5.141718298
206189_at	3.308249282
206190_at	2.798672872
206191_at	4.506834654
206192_at	4.948683747
206193_s_at	4.095628438
206194_at	5.599623878
206195_x_at	4.478885123
206196_s_at	3.989776991
206197_at	3.371803438
206198_s_at	3.732821072
206199_at	6.057031416
206200_s_at	11.04640144
206201_s_at	4.316749077
206202_at	2.921346051
206203_at	4.233367574
206204_at	3.349318285
206205_at	6.889766289
206206_at	4.944083274
206207_at	5.607256109
206208_at	5.590895901
206209_s_at	4.799169373
206210_s_at	4.989978459
206211_at	6.036149817
206212_at	4.825437803
206213_at	5.214995489
206214_at	7.160887527
206215_at	4.132378286
206216_at	5.612799134
206217_at	5.356873127
206218_at	3.312587917
206219_s_at	5.749839989
206220_s_at	6.337515457
206221_at	3.687799961
206222_at	4.433847194
206223_at	4.653075624
206224_at	5.488570907
206225_at	4.283482574
206226_at	3.731266159
206227_at	5.410700104
206228_at	3.800840853
206229_x_at	4.091043504
206230_at	4.688541944
206231_at	5.369780316
206232_s_at	3.88507978
206233_at	5.412464715
206234_s_at	5.493351212
206235_at	6.249876771
206236_at	6.54453289
206237_s_at	5.208631841
206238_s_at	6.264816823
206239_s_at	7.840539853
206240_s_at	5.572957311
206241_at	3.407914141
206242_at	7.318134113
206243_at	6.417927443
206244_at	3.976393606
206245_s_at	10.14173416
206246_at	5.170107444
206247_at	7.394169692
206248_at	4.651887871
206249_at	6.339187387
206250_x_at	4.482834987
206251_s_at	3.085346658
206252_s_at	3.755758077
206253_at	2.810866702
206254_at	3.051518031
206255_at	4.185433509
206256_at	4.721618102
206257_at	6.015468168
206258_at	4.84626296
206259_at	4.433177564
206260_at	3.100700167
206261_at	5.898441632
206262_at	3.382372008
206263_at	5.12394524
206264_at	3.355122065
206265_s_at	3.047832813
206266_at	5.194106575
206267_s_at	6.060761676
206268_at	11.57002599
206269_at	3.343151204
206270_at	5.193348571
206271_at	5.754883266
206272_at	6.668389828
206273_at	6.159620177
206274_s_at	5.539361098
206275_s_at	5.073410391
206276_at	4.326963326
206277_at	5.504884078
206278_at	5.927596234
206279_at	4.438254839
206280_at	3.678078919
206281_at	3.766761473
206282_at	2.84713037
206283_s_at	4.99040657
206284_x_at	9.546102376
206285_at	3.168175482
206286_s_at	7.737133046
206287_s_at	4.935233186
206288_at	7.287243243
206289_at	6.021718601
206290_s_at	2.870036869
206291_at	3.412998942
206292_s_at	3.558115656
206293_at	2.997182687
206294_at	3.092588374
206295_at	8.079154636
206296_x_at	5.235869895
206297_at	5.12394524
206298_at	4.840861349
206299_at	4.732174621
206300_s_at	3.13071955
206301_at	5.063384728
206302_s_at	8.407526503
206303_s_at	7.262031236
206304_at	5.212642475
206305_s_at	3.221293767
206306_at	2.999207044
206307_s_at	7.467414197
206308_at	5.70186339
206309_at	3.401849423
206310_at	5.566557533
206311_s_at	3.417664507
206312_at	8.224427928
206313_at	5.444151435
206314_at	3.578783332
206315_at	5.154260839
206316_s_at	7.485854523
206317_s_at	5.910132614
206318_at	3.28087185
206319_s_at	3.301123867
206320_s_at	4.044426377
206321_at	4.157124896
206322_at	4.056402494
206323_x_at	9.414931402
206324_s_at	6.090441366
206325_at	4.863564927
206326_at	3.89307002
206327_s_at	6.152607881
206328_at	5.143853045
206329_at	4.849178967
206330_s_at	4.994525897
206331_at	6.955437565
206332_s_at	8.730682109
206333_at	3.482729853
206334_at	4.233000149
206335_at	7.28727121
206336_at	8.05395043
206337_at	5.708474018
206338_at	5.694369606
206339_at	5.157592806
206340_at	4.054969698
206341_at	4.581638835
206342_x_at	6.98289201
206343_s_at	4.105664377
206344_at	3.039568829
206345_s_at	3.881626096
206346_at	3.127997236
206347_at	4.368527132
206348_s_at	5.98682934
206349_at	2.899744738
206350_at	4.550991344
206351_s_at	6.108935006
206352_s_at	7.306277382
206353_at	4.405980925
206354_at	3.591405845
206355_at	3.73741586
206356_s_at	3.895302097
