ID_REF	VALUE
204656_at	8.222383645
204657_s_at	7.833283523
204658_at	8.147188309
204659_s_at	7.59998604
204660_at	5.736211428
204661_at	7.450724132
204662_at	7.767567747
204663_at	8.355929854
204664_at	4.549905827
204665_at	2.924103245
204666_s_at	4.075263919
204667_at	6.502109001
204668_at	5.354276694
204669_s_at	6.136040932
204670_x_at	10.61909626
204671_s_at	4.119212103
204672_s_at	3.529255119
204673_at	10.50443569
204674_at	6.400638556
204675_at	7.327064295
204676_at	8.465548248
204677_at	5.95840764
204678_s_at	7.285307302
204679_at	8.375648026
204680_s_at	4.599845983
204681_s_at	8.667187532
204682_at	7.688669552
204683_at	7.25846439
204684_at	5.109004089
204685_s_at	4.990816597
204686_at	7.036427995
204687_at	9.115940227
204688_at	6.029711696
204689_at	4.711514015
204690_at	7.989718952
204691_x_at	7.002399722
204692_at	6.958344254
204693_at	7.712759486
204694_at	4.318994053
204695_at	7.527657437
204696_s_at	5.189753129
204697_s_at	6.603067637
204698_at	8.599531032
204699_s_at	7.39865729
204700_x_at	7.568596859
204701_s_at	6.655708052
204702_s_at	8.763324631
204703_at	8.627234068
204704_s_at	3.713717293
204705_x_at	9.587195268
204706_at	7.944667985
204707_s_at	4.27210108
204708_at	3.548082243
204709_s_at	6.274505032
204710_s_at	8.64831637
204711_at	7.287490884
204712_at	4.137320531
204713_s_at	4.947967174
204714_s_at	4.601746051
204715_at	6.417927443
204716_at	6.701926879
204717_s_at	6.309684372
204718_at	4.899332129
204719_at	4.00032519
204720_s_at	5.963455891
204721_s_at	3.147775494
204722_at	3.170368134
204723_at	3.515216416
204724_s_at	7.51614059
204725_s_at	8.093185675
204726_at	4.508472112
204727_at	3.735656056
204728_s_at	5.12779781
204729_s_at	6.31991784
204730_at	5.401450195
204731_at	7.52864517
204732_s_at	3.524358906
204733_at	6.255561169
204734_at	4.782164677
204735_at	6.69596279
204736_s_at	5.211859847
204737_s_at	3.383585014
204738_s_at	6.693040341
204739_at	5.716193431
204740_at	7.631791492
204741_at	5.801699146
204742_s_at	6.559907903
204743_at	4.626014709
204744_s_at	11.20592472
204745_x_at	9.399166456
204746_s_at	7.350970102
204747_at	6.915954976
204748_at	5.906427219
204749_at	3.891460744
204750_s_at	5.733455598
204751_x_at	7.825609897
204752_x_at	7.909238768
204753_s_at	3.918718338
204754_at	3.42307784
204755_x_at	3.155075204
204756_at	6.408331926
204757_s_at	6.528878721
204758_s_at	3.816964708
204759_at	7.656706135
204760_s_at	5.879745953
204761_at	7.262397012
204762_s_at	3.342241042
204763_s_at	5.483643552
204764_at	6.458928921
204765_at	8.671924487
204766_s_at	7.358941065
204767_s_at	8.988881793
204768_s_at	8.574186464
204769_s_at	7.493896474
204770_at	4.815599225
204771_s_at	8.7058196
204772_s_at	7.330844923
204773_at	6.191264804
204774_at	6.275670448
204775_at	6.732821687
204776_at	5.597982415
204777_s_at	4.677717433
204778_x_at	8.631645981
204779_s_at	10.52952427
204780_s_at	7.771789833
204781_s_at	6.753064181
204782_at	3.180157557
204783_at	4.963708487
204784_s_at	5.838027688
204785_x_at	8.083303358
204786_s_at	6.561215902
204787_at	6.49472924
204788_s_at	6.718619099
204789_at	5.829140115
204790_at	7.510717287
204791_at	7.637214818
204792_s_at	6.343152493
204793_at	4.508915535
204794_at	7.009267006
204795_at	6.133256657
204796_at	3.73046298
204797_s_at	5.526693197
204798_at	10.28402942
204799_at	6.950296936
204800_s_at	7.518409949
204801_s_at	5.219100563
204802_at	3.899067873
204803_s_at	5.121118991
204804_at	7.68498366
204805_s_at	8.808249862
204806_x_at	11.13599073
204807_at	5.939904544
204808_s_at	7.825426407
204809_at	7.216241597
204810_s_at	3.772356152
204811_s_at	6.685220216
204812_at	7.691632702
204813_at	6.132018678
204814_at	5.513175557
204815_s_at	5.037598537
204816_s_at	3.491667023
204817_at	7.215737702
204818_at	6.907509279
204819_at	5.536429235
204820_s_at	9.424380996
204821_at	7.246280207
204822_at	7.553980597
204823_at	4.699788171
204824_at	7.450724132
204825_at	9.264127387
204826_at	7.23444547
204827_s_at	5.092785426
204828_at	6.628805605
204829_s_at	6.673310713
204830_x_at	4.045334444
204831_at	8.774947912
204832_s_at	6.64404687
204833_at	7.331680637
204834_at	7.906950043
204835_at	7.465137192
204836_at	4.544375312
204837_at	6.818503914
204838_s_at	7.07319722
204839_at	9.493331979
204840_s_at	2.890870893
204841_s_at	4.688308305
204842_x_at	8.945510943
204843_s_at	5.85133751
204844_at	4.852170728
204845_s_at	3.748662502
204846_at	3.447979854
204847_at	7.747238898
204848_x_at	5.979709386
204849_at	8.233517669
204850_s_at	3.786011692
204851_s_at	3.079156758
204852_s_at	5.744854996
204853_at	7.137235762
204854_at	6.073358597
204855_at	8.498449634
204856_at	8.820143555
204857_at	6.210030574
204858_s_at	7.002751631
204859_s_at	6.466316342
204860_s_at	5.055466539
204861_s_at	5.493085135
204862_s_at	8.360892691
204863_s_at	4.011220703
204864_s_at	4.154599699
204865_at	2.901118113
204866_at	7.187054929
204867_at	7.380884178
204868_at	9.141786945
204869_at	2.914978041
204870_s_at	3.762370072
204871_at	5.111677498
204872_at	7.445754952
204873_at	6.198207412
204874_x_at	6.113730787
204875_s_at	10.70821972
204876_at	6.153323025
204877_s_at	5.23107874
204878_s_at	6.3411162
204879_at	7.01973669
204880_at	8.182524453
204881_s_at	8.88980785
204882_at	5.981364306
204883_s_at	8.093185675
204884_s_at	3.410881328
204885_s_at	5.631552543
204886_at	4.943360124
204887_s_at	7.084028608
204888_s_at	4.389818025
204889_s_at	6.343542589
204890_s_at	6.417927443
204891_s_at	6.897597727
204892_x_at	14.22772853
204893_s_at	7.168432687
204894_s_at	5.944657555
204895_x_at	6.342727597
204896_s_at	5.941156822
204897_at	8.891871387
204898_at	3.711286014
204899_s_at	6.37317886
204900_x_at	7.782519494
204901_at	5.07164938
204902_s_at	6.7856542
204903_x_at	8.84771842
204904_at	6.15913073
204905_s_at	8.978184138
204906_at	6.251351466
204907_s_at	6.266244902
204908_s_at	7.932643177
204909_at	4.134211967
204910_s_at	3.827803715
204911_s_at	5.572296429
204912_at	6.604833818
204913_s_at	4.24676771
204914_s_at	4.488662264
204915_s_at	4.957838912
204916_at	6.641669244
204917_s_at	8.475059707
204918_s_at	6.856447148
204919_at	5.447698786
204920_at	4.315178784
204921_at	6.864011218
204922_at	6.289953837
204923_at	6.472832316
204924_at	6.260340333
204925_at	6.384650325
204926_at	3.337925428
204927_at	8.309607819
204928_s_at	7.853515533
204929_s_at	6.086629353
204930_s_at	6.955802146
204931_at	6.515145677
204932_at	5.42268216
204933_s_at	6.643104583
204934_s_at	5.596011602
204935_at	3.070529586
204936_at	5.216985521
204937_s_at	8.314143281
204938_s_at	4.263732072
204939_s_at	5.499900721
204940_at	3.718713902
204941_s_at	3.264986551
204942_s_at	4.226298225
204943_at	5.407404045
204944_at	7.5707765
204945_at	3.872733402
204946_s_at	5.916000746
204947_at	7.007164258
204948_s_at	6.430997319
204949_at	8.320241296
204950_at	6.194606702
204951_at	5.947662961
204952_at	6.177607996
204953_at	3.233888946
204954_s_at	5.468106612
204955_at	6.083011865
204956_at	5.098146138
204957_at	9.027932541
204958_at	6.189529668
204959_at	6.308026035
204960_at	7.037250148
204961_s_at	5.216109568
204962_s_at	7.952727331
204963_at	4.982410312
204964_s_at	5.055592636
204965_at	3.017316425
204966_at	4.397231657
204967_at	6.54637096
204968_at	7.180984755
204969_s_at	3.6485597
204970_s_at	8.257318203
204971_at	6.103514512
204972_at	6.07052753
204973_at	8.636410005
204974_at	6.385442387
204975_at	10.02747567
204976_s_at	8.033049676
204977_at	8.540839898
204978_at	7.91830393
204979_s_at	5.129924779
204980_at	8.790375728
204981_at	8.706653226
204982_at	6.230161482
204983_s_at	7.359505842
204984_at	8.50430095
204985_s_at	9.325580276
204986_s_at	6.996280484
204987_at	4.45687583
204988_at	4.002681856
204989_s_at	7.778015389
204990_s_at	9.390361539
204991_s_at	4.965377241
204992_s_at	9.798655042
204993_at	5.417476242
204994_at	6.732489696
204995_at	4.366497639
204996_s_at	3.662028218
204997_at	4.691835524
204998_s_at	7.302394856
204999_s_at	4.493188497
205000_at	3.083124244
205001_s_at	3.766800862
205002_at	5.565445943
205003_at	6.849283104
205004_at	7.466120452
205005_s_at	6.03344191
205006_s_at	5.765460842
205007_s_at	5.115945584
205008_s_at	6.857083542
205009_at	12.33206694
205010_at	8.114661559
205011_at	7.855457793
205012_s_at	8.648741644
205013_s_at	5.489561077
205014_at	6.385122695
205015_s_at	5.281135299
205016_at	7.069840735
205017_s_at	5.700961082
205018_s_at	6.113732181
205019_s_at	7.976058007
205020_s_at	9.813837665
205021_s_at	6.577215426
205022_s_at	8.3495425
205023_at	3.673179547
205024_s_at	7.44051015
205025_at	6.657687977
205026_at	5.517351611
205027_s_at	5.874582427
205028_at	3.728934715
205029_s_at	3.021339247
205030_at	2.998862153
205031_at	5.030349518
205032_at	8.598519367
205033_s_at	4.23093524
205034_at	7.740218415
205035_at	6.757681165
205036_at	9.229370658
205037_at	7.476217629
205038_at	4.835725871
205039_s_at	7.321193563
205040_at	4.526875591
205041_s_at	3.003924468
205042_at	9.623465089
205043_at	10.3678734
205044_at	3.470061146
205045_at	5.104795766
205046_at	6.995873417
205047_s_at	8.430934833
205048_s_at	4.954388348
205049_s_at	6.926147796
205050_s_at	5.770634441
205051_s_at	6.780976739
205052_at	8.692998001
205053_at	7.692366994
205054_at	4.050069408
205055_at	9.060548133
205056_s_at	5.846617461
205057_s_at	4.41123904
205058_at	5.02895841
205059_s_at	5.907455395
205060_at	7.391237813
205061_s_at	7.16759665
205062_x_at	6.100771866
205063_at	6.010288735
205064_at	3.48170713
205065_at	2.98551296
205066_s_at	5.710853409
205067_at	8.120407566
205068_s_at	7.339354298
205069_s_at	4.514057676
205070_at	8.031999429
205071_x_at	6.794959983
205072_s_at	5.466401158
205073_at	8.245614691
205074_at	6.877250453
205075_at	5.462405555
205076_s_at	8.439394396
205077_s_at	9.128296155
205078_at	8.470849021
205079_s_at	4.778764694
205080_at	4.999616414
205081_at	9.267316354
205082_s_at	4.915075419
205083_at	4.110878699
205084_at	6.637692505
205085_at	5.770716917
205086_s_at	6.774487439
205087_at	7.965279925
205088_at	4.691983
205089_at	7.717059562
205090_s_at	7.391393775
205091_x_at	6.09490462
205092_x_at	3.588116162
205093_at	7.047907331
205094_at	7.081939241
205095_s_at	6.632821857
205096_at	5.850095461
205097_at	8.68373691
205098_at	6.517657947
205099_s_at	5.243672612
205100_at	5.526410175
205101_at	4.567455498
205102_at	7.988543718
205103_at	6.17299491
205104_at	6.211515646
205105_at	9.458503743
205106_at	4.025598782
205107_s_at	8.662849437
205108_s_at	4.384242804
205109_s_at	4.129596155
205110_s_at	3.927130261
205111_s_at	6.235815179
205112_at	6.254259594
205113_at	3.557260137
205114_s_at	6.048720949
205115_s_at	6.520061973
205116_at	5.794247064
205117_at	5.190188244
205118_at	3.703727186
205119_s_at	6.458083906
205120_s_at	8.50826561
205121_at	4.629647638
205122_at	3.82932874
205123_s_at	3.243241942
205124_at	4.241541394
205125_at	7.485416849
205126_at	8.083727922
205127_at	5.429365517
205128_x_at	6.703069334
205129_at	6.499072488
205130_at	6.293333982
205131_x_at	5.91872609
205132_at	6.099316718
205133_s_at	11.48716679
205134_s_at	7.589292452
205135_s_at	7.32714335
205136_s_at	6.292965282
205137_x_at	8.875709493
205138_s_at	3.8308766
205139_s_at	3.947729405
205140_at	6.39811933
205141_at	8.866824393
205142_x_at	6.513691286
205143_at	3.965962762
205144_at	5.396985239
205145_s_at	6.09490462
205146_x_at	6.150831994
205147_x_at	6.549343507
205148_s_at	4.080019563
205149_s_at	3.843454978
205150_s_at	4.901229443
205151_s_at	6.034481335
205152_at	3.621959655
205153_s_at	5.873843944
205154_at	4.547276567
205155_s_at	5.953564493
205156_s_at	5.678532057
205157_s_at	6.75530456
205158_at	9.618301622
205159_at	6.408708613
205160_at	6.859634763
205161_s_at	6.304464462
205162_at	6.255305163
205163_at	6.061926954
205164_at	8.052111534
205165_at	6.611285458
205166_at	7.296620713
205167_s_at	6.899339397
205168_at	6.690058043
205169_at	5.330384236
205170_at	5.545244843
205171_at	6.751530095
205172_x_at	8.549488755
205173_x_at	9.194214741
205174_s_at	8.372543575
205175_s_at	4.337693985
205176_s_at	8.568220912
205177_at	4.479103949
205178_s_at	8.177290814
205179_s_at	4.989228184
205180_s_at	5.851038614
205181_at	6.661345796
205182_s_at	6.976136005
205183_at	3.060266299
205184_at	8.654719604
205185_at	5.818039839
205186_at	5.279395731
205187_at	4.105053871
205188_s_at	5.55999215
205189_s_at	7.027496887
205190_at	10.91991912
205191_at	6.378258799
205192_at	6.0978667
205193_at	7.122839051
205194_at	6.275670448
205195_at	8.302131283
205196_s_at	8.181679335
205197_s_at	6.103305124
205198_s_at	6.02489433
205199_at	7.302953162
205200_at	6.361887217
205201_at	6.832588298
205202_at	10.03316882
205203_at	6.359609209
205204_at	7.195494626
205205_at	6.949747295
205206_at	7.35986113
205207_at	6.906616724
205208_at	8.430968917
205209_at	6.379211726
205210_at	5.877806939
205211_s_at	7.056504224
205212_s_at	5.715767043
205213_at	6.253079315
205214_at	6.767007552
205215_at	6.031367723
205216_s_at	3.898461554
205217_at	6.446210386
205218_at	6.997748098
205219_s_at	7.610023615
205220_at	3.941642482
205221_at	5.800462192
205222_at	6.145416792
205223_at	6.336049775
205224_at	7.513908455
205225_at	3.567685797
205226_at	4.720657091
205227_at	6.030334907
205228_at	6.426534909
205229_s_at	5.701116051
205230_at	4.796092222
205231_s_at	5.000697378
205232_s_at	7.492199014
205233_s_at	7.197123044
205234_at	5.697332313
205235_s_at	6.532425039
205236_x_at	8.79272333
205237_at	4.81256398
205238_at	7.078325367
205239_at	10.83673986
205240_at	9.012338853
205241_at	8.576087644
205242_at	4.519555301
205243_at	5.508983071
205244_s_at	5.507106411
205245_at	6.972581083
205246_at	7.023356429
205247_at	6.787370612
205248_at	6.282174344
205249_at	6.461254418
205250_s_at	6.44123024
205251_at	8.651752499
205252_at	6.100841415
205253_at	6.251625599
205254_x_at	6.050356534
205255_x_at	10.05118841
205256_at	5.759368601
205257_s_at	4.887996679
205258_at	6.869831012
205259_at	7.665289199
205260_s_at	8.129727906
205261_at	5.439005758
205262_at	5.958450206
205263_at	9.65771962
205264_at	7.879140141
205265_s_at	5.606224288
205266_at	7.638955185
205267_at	7.560760486
205268_s_at	3.385785695
205269_at	6.237389941
205270_s_at	6.588841716
205271_s_at	5.992225078
205272_s_at	6.184404781
205273_s_at	8.295371046
205274_at	4.060246169
205275_at	5.233629915
205276_s_at	6.362893539
205277_at	5.81397893
205278_at	4.429245048
205279_s_at	3.893206046
205280_at	3.163384611
205281_s_at	6.719466347
205282_at	6.869902664
205283_at	6.999111045
205284_at	6.987235843
205285_s_at	4.897212084
205286_at	5.784859333
205287_s_at	3.983275807
205288_at	3.180157557
205289_at	7.176031378
205290_s_at	6.579031083
205291_at	7.046945368
205292_s_at	11.47982835
205293_x_at	5.621164179
205294_at	5.417801923
205295_at	6.189730747
205296_at	5.317696648
205297_s_at	5.675613819
205298_s_at	6.487376689
205299_s_at	3.534565311
205300_s_at	7.271569011
205301_s_at	6.467901696
205302_at	3.008174379
205303_at	4.677446969
205304_s_at	5.632936096
205305_at	4.711194069
205306_x_at	4.691835524
205307_s_at	3.500843243
205308_at	6.470704848
205309_at	5.661785269
205310_at	7.787408023
205311_at	10.03968185
205312_at	6.032310943
205313_at	8.416066597
205314_x_at	4.493188497
205315_s_at	8.263741017
205316_at	5.410205628
205317_s_at	4.228749721
205318_at	4.374521455
205319_at	4.436304755
205320_at	6.104137771
205321_at	8.4734103
205322_s_at	6.942925462
205323_s_at	7.646578142
205324_s_at	8.176432842
205325_at	4.448146852
205326_at	7.182159234
205327_s_at	7.338543819
205328_at	3.398456829
205329_s_at	6.317087269
205330_at	4.770475027
205331_s_at	6.478758361
205332_at	5.713427928
205333_s_at	7.691084106
205334_at	5.298119592
205335_s_at	9.499618337
205336_at	3.337925428
205337_at	3.256258264
205338_s_at	4.131236645
205339_at	7.392670184
205340_at	7.163327552
205341_at	6.594413285
205342_s_at	5.74118463
205343_at	4.795227345
205344_at	5.49858956
205345_at	8.532098098
205346_at	5.603268319
205347_s_at	5.447844279
205348_s_at	4.019596397
205349_at	6.570525461
205350_at	4.26910574
205351_at	6.531735198
205352_at	6.956484756
205353_s_at	10.55032184
205354_at	5.216904635
205355_at	5.481725956
205356_at	7.096989099
205357_s_at	3.246376199
205358_at	3.026812745
205359_at	3.65880701
205360_at	5.074925323
205361_s_at	10.17503062
205362_s_at	5.946319045
205363_at	3.259998605
205364_at	7.748862692
205365_at	5.859074008
205366_s_at	9.060376186
205367_at	6.558191301
205368_at	4.74280558
205369_x_at	5.109091138
205370_x_at	9.618665813
205371_s_at	4.154780996
205372_at	4.89776555
205373_at	4.701089752
205374_at	4.425025994
205375_at	5.632936096
205376_at	6.062640949
205377_s_at	5.754642489
205378_s_at	4.432306675
205379_at	7.016398785
205380_at	3.443878733
205381_at	6.158805767
205382_s_at	11.04438856
205383_s_at	8.177907302
205384_at	5.243820936
205385_at	4.275615692
205386_s_at	2.936025522
205387_s_at	6.679148631
205388_at	6.39851116
205389_s_at	3.362295443
205390_s_at	4.163509672
205391_x_at	4.844377135
205392_s_at	6.959624046
205393_s_at	6.133430203
205394_at	6.798670748
205395_s_at	7.09134884
205396_at	4.669847268
205397_x_at	5.839744082
205398_s_at	6.966296432
205399_at	3.643147745
205400_at	5.228270614
205401_at	7.893037798
205402_x_at	8.06988169
205403_at	6.808023174
205404_at	5.864320296
205405_at	8.359396752
205406_s_at	6.382508387
205407_at	5.268376856
205408_at	5.393925477
205409_at	6.694440487
205410_s_at	4.941915085
205411_at	4.260294526
205412_at	9.277876232
205413_at	2.880648818
205414_s_at	6.212693274
205415_s_at	6.641840477
205416_s_at	5.922496616
205417_s_at	9.92433607
205418_at	5.464345875
205419_at	6.654264321
205420_at	7.201431507
205421_at	6.212457003
205422_s_at	5.471430135
205423_at	7.817716518
205424_at	6.001259126
205425_at	4.964625229
205426_s_at	4.277384711
205427_at	6.411947586
205428_s_at	5.259421825
205429_s_at	3.917907347
205430_at	4.191922707
205431_s_at	5.632158715
205432_at	6.889181931
205433_at	2.848862894
205434_s_at	8.799984488
205435_s_at	5.552937247
205436_s_at	9.232961722
205437_at	6.362791999
205438_at	5.0490458
205439_at	4.417065975
205440_s_at	3.722014709
205441_at	7.566627428
205442_at	4.746327241
205443_at	6.500831922
205444_at	3.294748939
205445_at	3.682125279
205446_s_at	5.44146222
205447_s_at	5.448480544
205448_s_at	6.822482645
205449_at	8.040186009
205450_at	6.761177096
205451_at	6.223010748
205452_at	6.649927467
205453_at	7.159069281
205454_at	5.64370887
205455_at	8.245794259
205456_at	6.116974027
205457_at	4.937982938
205458_at	5.632936096
205459_s_at	7.194098859
205460_at	6.675225141
205461_at	5.638471956
205462_s_at	7.763995389
205463_s_at	7.434033594
205464_at	3.996526211
205465_x_at	5.497260172
205466_s_at	6.87104944
205467_at	6.533251643
205468_s_at	4.96805016
205469_s_at	6.107691076
205470_s_at	8.197749408
205471_s_at	9.500605216
205472_s_at	6.841765208
205473_at	4.509678785
205474_at	8.187223627
205475_at	4.034661997
205476_at	10.42790337
205477_s_at	4.547882571
205478_at	4.34115866
205479_s_at	8.657411864
205480_s_at	10.30983148
205481_at	4.825787549
205482_x_at	7.444607893
205483_s_at	8.940538251
205484_at	6.133504672
205485_at	3.285424569
205486_at	6.230897937
205487_s_at	5.099135399
205488_at	7.129649225
205489_at	8.755326997
205490_x_at	7.621254355
205491_s_at	4.12710493
205492_s_at	4.025429642
205493_s_at	3.561600858
205494_at	5.481245371
205495_s_at	5.453183916
205496_at	2.873867202
205497_at	5.572182072
205498_at	5.120888974
205499_at	6.440267227
205500_at	5.230993915
205501_at	3.555267543
205502_at	4.143458759
205503_at	4.51307664
205504_at	5.303033083
205505_at	6.890563566
205506_at	10.14296452
205507_at	4.805711171
205508_at	6.79612797
205509_at	3.106146441
205510_s_at	6.382578147
205511_at	3.745765764
205512_s_at	8.038723641
205513_at	10.68650501
205514_at	3.443878733
205515_at	4.131770294
205516_x_at	9.293254999
205517_at	3.801993316
205518_s_at	5.660927079
205519_at	5.207487001
205520_at	5.18229476
205521_at	6.266562276
205522_at	5.189682216
205523_at	3.977590003
205524_s_at	6.228268142
205525_at	5.378487514
205526_s_at	7.608685137
205527_s_at	6.337048747
205528_s_at	4.310960349
205529_s_at	4.892634107
205530_at	5.293886796
205531_s_at	4.742211029
205532_s_at	4.287197736
205533_s_at	3.29695758
205534_at	4.202588072
205535_s_at	3.744773566
205536_at	6.065164175
205537_s_at	5.810011283
205538_at	7.200584809
205539_at	6.699809216
205540_s_at	4.504035689
205541_s_at	8.36816145
205542_at	7.397541704
205543_at	5.214354133
205544_s_at	3.82810624
205545_x_at	9.655327102
205546_s_at	8.415275753
205547_s_at	10.44093537
205548_s_at	7.865455637
205549_at	5.170716137
205550_s_at	9.045869586
205551_at	3.746116315
205552_s_at	8.8089911
205553_s_at	3.428110044
205554_s_at	7.443082162
205555_s_at	7.806558848
205556_at	2.950161688
205557_at	5.501839058
205558_at	7.378083036
205559_s_at	5.085576298
205560_at	4.269966157
205561_at	6.471120435
205562_at	8.354286792
205563_at	4.032164201
205564_at	4.278503084
205565_s_at	7.410912692
205566_at	8.21250705
205567_at	4.911715099
205568_at	6.048948813
205569_at	7.053602222
205570_at	5.167496907
205571_at	7.877780404
205572_at	6.101655261
205573_s_at	10.2278016
205574_x_at	7.147238035
205575_at	5.941460442
205576_at	5.037187875
205577_at	4.14092804
205578_at	3.725289414
205579_at	6.93311978
205580_s_at	6.161894009
205581_s_at	5.07611001
205582_s_at	6.466420064
205583_s_at	6.95948036
205584_at	6.224246111
205585_at	6.333890022
205586_x_at	5.451010055
205587_at	4.278503084
205588_s_at	7.4421437
205589_at	5.680099719
205590_at	5.606224288
205591_at	4.549677591
205592_at	5.190847994
205593_s_at	7.55397079
205594_at	9.143871979
205595_at	5.445931119
205596_s_at	8.474202171
205597_at	9.756185144
205598_at	5.429759032
205599_at	5.872674162
205600_x_at	7.735273858
205601_s_at	8.062871588
205602_x_at	4.591603893
205603_s_at	7.090796875
205604_at	6.047280541
205605_at	4.488774674
205606_at	6.467901696
205607_s_at	7.624718643
205608_s_at	4.255409745
205609_at	3.941642482
205610_at	4.267485682
205611_at	5.172358491
205612_at	2.962769076
205613_at	6.292965282
205614_x_at	6.948147313
205615_at	3.089892159
205616_at	5.60899013
205617_at	6.103800096
205618_at	7.074010243
205619_s_at	4.971684501
205620_at	4.968107979
205621_at	7.595256558
205622_at	7.451655333
205623_at	6.224766414
205624_at	7.62831413
205625_s_at	3.357076707
205626_s_at	3.173466309
205627_at	5.282739813
205628_at	5.717814337
205629_s_at	4.304116143
205630_at	3.441822648
205631_at	6.496863451
205632_s_at	8.537873766
205633_s_at	8.642169187
205634_x_at	7.170033224
205635_at	3.264174312
205636_at	4.063937885
205637_s_at	4.492549059
205638_at	2.638543186
205639_at	6.808744891
205640_at	6.098312521
205641_s_at	8.401722666
205642_at	6.8178239
205643_s_at	3.135691141
205644_s_at	11.72007298
205645_at	6.72050128
205646_s_at	5.36081127
205647_at	4.615800923
205648_at	6.755879791
205649_s_at	3.006453843
205650_s_at	3.735050223
205651_x_at	3.183432681
205652_s_at	5.740070393
205653_at	5.902876829
205654_at	5.588262602
205655_at	4.004122945
205656_at	6.631031242
205657_at	7.489685788
205658_s_at	6.408553978
205659_at	5.316958232
205660_at	5.630038006
205661_s_at	7.867618159
205662_at	6.00055743
205663_at	5.245232443
205664_at	7.832691481
205665_at	6.033146738
205666_at	4.250857769
205667_at	6.291350748
205668_at	9.541525542
205669_at	3.039356268
205670_at	5.210456195
205671_s_at	5.145518047
205672_at	7.642371856
205673_s_at	6.288924816
205674_x_at	5.155511098
205675_at	4.083346703
205676_at	5.073539743
205677_s_at	8.146583232
205678_at	3.8851357
205679_x_at	6.299809692
205680_at	6.075652984
205681_at	6.437735218
205682_x_at	5.819484959
205683_x_at	8.986324385
205684_s_at	8.832034311
205685_at	5.810254258
205686_s_at	4.675785971
205687_at	7.578570377
205688_at	6.79163432
205689_at	5.503030511
205690_s_at	9.573682738
205691_at	4.504769434
205692_s_at	5.923767504
205693_at	4.787372501
205694_at	3.648745121
205695_at	6.659045286
205696_s_at	3.342671505
205697_at	4.454484112
205698_s_at	9.709462528
205699_at	4.387422846
205700_at	5.12779781
205701_at	5.629691112
205702_at	5.625159597
205703_at	3.081405163
205704_s_at	7.231441338
205705_at	4.137864055
205706_s_at	5.09210842
205707_at	7.573049555
205708_s_at	6.656643443
205709_s_at	9.054572822
205710_at	2.914305543
205711_x_at	11.86320392
205712_at	5.329335874
205713_s_at	5.385503078
205714_s_at	5.180011343
205715_at	4.386633515
205716_at	6.554963093
205717_x_at	7.861923617
205718_at	6.565208344
205719_s_at	4.079833349
205720_at	5.288758838
205721_at	4.72442382
205722_s_at	4.299624831
205723_at	6.549028172
205724_at	4.038866765
205725_at	3.941642482
205726_at	8.905353881
205727_at	5.041581115
205728_at	2.808114374
205729_at	5.012799159
205730_s_at	5.801891047
205731_s_at	5.051577422
205732_s_at	3.431273149
205733_at	6.574025515
205734_s_at	3.82647818
205735_s_at	3.612750049
205736_at	4.591695024
205737_at	4.200113934
205738_s_at	5.3683953
205739_x_at	4.895148305
205740_s_at	8.78191969
205741_s_at	4.167357266
205742_at	4.755151331
205743_at	6.243125102
205744_at	4.835725871
205745_x_at	7.484589725
205746_s_at	6.189408504
205747_at	3.691499472
205748_s_at	8.055130709
205749_at	4.294464155
205750_at	8.004170042
205751_at	3.112244552
205752_s_at	6.099301118
205753_at	3.645397081
205754_at	5.246549145
205755_at	3.635943919
205756_s_at	5.501715015
205757_at	7.22119072
205758_at	6.52274225
205759_s_at	6.819670287
205760_s_at	6.605281823
205761_s_at	7.315749379
205762_s_at	4.759099976
205763_s_at	9.014343326
205764_at	3.772356152
205765_at	9.272334034
205766_at	5.529011404
205767_at	9.765149777
205768_s_at	7.210180598
205769_at	8.013223565
205770_at	7.715677524
205771_s_at	7.763746534
205772_s_at	3.14135704
205773_at	3.838242128
205774_at	7.26228296
205775_at	5.941621949
205776_at	7.131763186
205777_at	4.176419842
205778_at	5.57857661
205779_at	6.548810587
205780_at	8.551151206
205781_at	5.597308805
205782_at	3.718034141
205783_at	4.221787317
205784_x_at	6.862123825
205785_at	5.415402116
205786_s_at	5.367589045
205787_x_at	5.716749642
205788_s_at	10.44090608
205789_at	4.690502869
205790_at	6.967564996
205791_x_at	5.085892979
205792_at	4.504657237
205793_x_at	7.049834337
205794_s_at	3.874254298
205795_at	5.209834211
205796_at	4.352308514
205797_s_at	6.167818543
205798_at	8.013668392
205799_s_at	8.212345516
205800_at	3.584969351
205801_s_at	5.193659155
205802_at	4.81606493
205803_s_at	4.25580206
205804_s_at	6.057378783
205805_s_at	5.260466637
205806_at	5.745256451
205807_s_at	8.674860744
205808_at	5.391459483
205809_s_at	5.317696648
205810_s_at	6.416046008
205811_at	6.829266415
205812_s_at	10.98474076
205813_s_at	5.317696648
205814_at	3.76199484
205815_at	9.329155656
205816_at	3.539290106
205817_at	5.374473014
205818_at	3.704054157
205819_at	5.661573232
205820_s_at	5.58703446
205821_at	6.176326876
205822_s_at	8.152006215
205823_at	5.891956296
205824_at	5.564932874
205825_at	4.04789739
205826_at	4.187799275
205827_at	4.715564839
205828_at	9.748343242
205829_at	4.85846458
205830_at	3.591123215
205831_at	7.676555795
205832_at	4.439849724
205833_s_at	5.992104491
205834_s_at	3.953202962
205835_s_at	4.005128877
